geo_country,geo_region,geo_city,geo_dma_bespoke_city
AUS,NSW,NOBBYS_CREEK,SYDNEY_TV
AUS,NSW,NULLAMANNA,SYDNEY_TV
AUS,NSW,PALM_GROVE,SYDNEY_TV
AUS,NSW,PILLAR_VALLEY,SYDNEY_TV
AUS,NSW,QUANDIALLA,SYDNEY_TV
AUS,NSW,ROBERTSON,SYDNEY_TV
AUS,NSW,SANDY_BEACH,SYDNEY_TV
AUS,NSW,TARLO,SYDNEY_TV
AUS,NSW,TINGHA,SYDNEY_TV
AUS,NSW,TORRINGTON,SYDNEY_TV
AUS,NSW,TREGEAGLE,SYDNEY_TV
AUS,NSW,TYALGUM,SYDNEY_TV
AUS,NSW,TYNDALE,SYDNEY_TV
AUS,NSW,UPPER_ORARA,SYDNEY_TV
AUS,NSW,WARKWORTH,SYDNEY_TV
AUS,NSW,WOMBAT,SYDNEY_TV
AUS,NSW,WYALONG,SYDNEY_TV
AUS,NSW,YOOGALI,SYDNEY_TV
AUS,NSW,AMAROO,SYDNEY_TV
AUS,NSW,AYLMERTON,SYDNEY_TV
AUS,NSW,BACKMEDE,SYDNEY_TV
AUS,NSW,BARADINE,SYDNEY_TV
AUS,NSW,BAROOGA,SYDNEY_TV
AUS,NSW,BEELBANGERA,SYDNEY_TV
AUS,NSW,BLACK_MOUNTAIN,SYDNEY_TV
AUS,NSW,BROADWATER,SYDNEY_TV
AUS,NSW,BUSBYS_FLAT,SYDNEY_TV
AUS,NSW,CALLALA_BAY,SYDNEY_TV
AUS,NSW,CARCOAR,SYDNEY_TV
AUS,NSW,COALCLIFF,SYDNEY_TV
AUS,NSW,COOPERNOOK,SYDNEY_TV
AUS,NSW,CRABBES_CREEK,SYDNEY_TV
AUS,NSW,CUMNOCK,SYDNEY_TV
AUS,NSW,DEEP_CREEK,SYDNEY_TV
AUS,NSW,DOON_DOON,SYDNEY_TV
AUS,NSW,EMPIRE_VALE,SYDNEY_TV
AUS,NSW,ESTELLA,SYDNEY_TV
AUS,NSW,EUREKA,SYDNEY_TV
AUS,NSW,GALONG,SYDNEY_TV
AUS,NSW,GERROA,SYDNEY_TV
AUS,NSW,GURLEY,SYDNEY_TV
AUS,NSW,KEW,SYDNEY_TV
AUS,NSW,LAKE_CARGELLIGO,SYDNEY_TV
AUS,NSW,LAKE_TABOURIE,SYDNEY_TV
AUS,NSW,LIMEBURNERS_CREEK,SYDNEY_TV
AUS,NSW,MANDALONG,SYDNEY_TV
AUS,NSW,MATHOURA,SYDNEY_TV
AUS,NSW,MAYFIELD,SYDNEY_TV
AUS,NSW,MIANDETTA,SYDNEY_TV
AUS,NSW,MINIMBAH,SYDNEY_TV
AUS,NSW,MITCHELLS_FLAT,SYDNEY_TV
AUS,NSW,MOONBI,SYDNEY_TV
AUS,NSW,MOONEE_BEACH,SYDNEY_TV
AUS,NSW,MOUNT_BURRELL,SYDNEY_TV
AUS,NSW,NASHUA,SYDNEY_TV
AUS,NSW,NEWBRIDGE,SYDNEY_TV
AUS,NSW,NORTH_HAVEN,SYDNEY_TV
AUS,NSW,OLINDA,SYDNEY_TV
AUS,NSW,PERTHVILLE,SYDNEY_TV
AUS,NSW,PILLIGA,SYDNEY_TV
AUS,NSW,RAWDON_ISLAND,SYDNEY_TV
AUS,NSW,SCOTTS_HEAD,SYDNEY_TV
AUS,NSW,TALLONG,SYDNEY_TV
AUS,NSW,TOTTENHAM,SYDNEY_TV
AUS,NSW,TRANGIE,SYDNEY_TV
AUS,NSW,TULLAMORE,SYDNEY_TV
AUS,NSW,TYAGARAH,SYDNEY_TV
AUS,NSW,WHIAN_WHIAN,SYDNEY_TV
AUS,NSW,WOODENBONG,SYDNEY_TV
AUS,NSW,WOODVIEW,SYDNEY_TV
AUS,NSW,WOOLBROOK,SYDNEY_TV
AUS,NSW,WYRALLAH,SYDNEY_TV
AUS,NSW,ALECTOWN,SYDNEY_TV
AUS,NSW,ALLWORTH,SYDNEY_TV
AUS,NSW,ARGENTS_HILL,SYDNEY_TV
AUS,NSW,ARIAH_PARK,SYDNEY_TV
AUS,NSW,BARRAGANYATTI,SYDNEY_TV
AUS,NSW,BARRENGARRY,SYDNEY_TV
AUS,NSW,BECKOM,SYDNEY_TV
AUS,NSW,BELLATA,SYDNEY_TV
AUS,NSW,BELLAWONGARAH,SYDNEY_TV
AUS,NSW,BELLTREES,SYDNEY_TV
AUS,NSW,BERRARA,SYDNEY_TV
AUS,NSW,BLACKVILLE,SYDNEY_TV
AUS,NSW,BLAKEBROOK,SYDNEY_TV
AUS,NSW,BLANDFORD,SYDNEY_TV
AUS,NSW,BOOLAMBAYTE,SYDNEY_TV
AUS,NSW,BOREE_CREEK,SYDNEY_TV
AUS,NSW,BORENORE,SYDNEY_TV
AUS,NSW,BRAEMAR,SYDNEY_TV
AUS,NSW,BREWARRINA,SYDNEY_TV
AUS,NSW,BROGO,SYDNEY_TV
AUS,NSW,BROKE,SYDNEY_TV
AUS,NSW,BROOKLET,SYDNEY_TV
AUS,NSW,BROOMS_HEAD,SYDNEY_TV
AUS,NSW,BUNDARRA,SYDNEY_TV
AUS,NSW,BUNGONIA,SYDNEY_TV
AUS,NSW,BURREN_JUNCTION,SYDNEY_TV
AUS,NSW,CARGO,SYDNEY_TV
AUS,NSW,CAROONA,SYDNEY_TV
AUS,NSW,CAWONGLA,SYDNEY_TV
AUS,NSW,CLOTHIERS_CREEK,SYDNEY_TV
AUS,NSW,CLYBUCCA,SYDNEY_TV
AUS,NSW,COOLAH,SYDNEY_TV
AUS,NSW,COOLAMON,SYDNEY_TV
AUS,NSW,COOLONGOLOOK,SYDNEY_TV
AUS,NSW,COOMBELL,SYDNEY_TV
AUS,NSW,CORNDALE,SYDNEY_TV
AUS,NSW,CROPPA_CREEK,SYDNEY_TV
AUS,NSW,CULLEN_BULLEN,SYDNEY_TV
AUS,NSW,CUNDLETOWN,SYDNEY_TV
AUS,NSW,ERARING,SYDNEY_TV
AUS,NSW,EUMUNGERIE,SYDNEY_TV
AUS,NSW,EUSTON,SYDNEY_TV
AUS,NSW,FASSIFERN,SYDNEY_TV
AUS,NSW,FISHERMANS_PARADISE,SYDNEY_TV
AUS,NSW,FROGMORE,SYDNEY_TV
AUS,NSW,GIRVAN,SYDNEY_TV
AUS,NSW,GOOLMANGAR,SYDNEY_TV
AUS,NSW,GRATTAI,SYDNEY_TV
AUS,NSW,GREENETHORPE,SYDNEY_TV
AUS,NSW,GREENWELL_POINT,SYDNEY_TV
AUS,NSW,GULARGAMBONE,SYDNEY_TV
AUS,NSW,GUM_SCRUB,SYDNEY_TV
AUS,NSW,HAMPTON,SYDNEY_TV
AUS,NSW,HARGRAVES,SYDNEY_TV
AUS,NSW,HATFIELD,SYDNEY_TV
AUS,NSW,HEXHAM,SYDNEY_TV
AUS,NSW,HINTON,SYDNEY_TV
AUS,NSW,HYLAND_PARK,SYDNEY_TV
AUS,NSW,JUGIONG,SYDNEY_TV
AUS,NSW,KARANGI,SYDNEY_TV
AUS,NSW,KEERA,SYDNEY_TV
AUS,NSW,KELVIN,SYDNEY_TV
AUS,NSW,KHANCOBAN,SYDNEY_TV
AUS,NSW,KILLAWARRA,SYDNEY_TV
AUS,NSW,KINGS_POINT,SYDNEY_TV
AUS,NSW,KIOLOA,SYDNEY_TV
AUS,NSW,KUNDABUNG,SYDNEY_TV
AUS,NSW,MALDON,SYDNEY_TV
AUS,NSW,MARTINS_CREEK,SYDNEY_TV
AUS,NSW,MARULAN,SYDNEY_TV
AUS,NSW,MCKEES_HILL,SYDNEY_TV
AUS,NSW,MEGALONG,SYDNEY_TV
AUS,NSW,MENDOORAN,SYDNEY_TV
AUS,NSW,MOONAN_FLAT,SYDNEY_TV
AUS,NSW,MOUNT_PLEASANT,SYDNEY_TV
AUS,NSW,NANGUS,SYDNEY_TV
AUS,NSW,NEATH,SYDNEY_TV
AUS,NSW,NEMINGHA,SYDNEY_TV
AUS,NSW,NORTH_LISMORE,SYDNEY_TV
AUS,NSW,NUMERALLA,SYDNEY_TV
AUS,NSW,OAKLANDS,SYDNEY_TV
AUS,NSW,OBLEY,SYDNEY_TV
AUS,NSW,OLD_BONALBO,SYDNEY_TV
AUS,NSW,OTFORD,SYDNEY_TV
AUS,NSW,OXLEY_ISLAND,SYDNEY_TV
AUS,NSW,PALMVALE,SYDNEY_TV
AUS,NSW,POSSUM_BRUSH,SYDNEY_TV
AUS,NSW,RED_RANGE,SYDNEY_TV
AUS,NSW,ROSSI,SYDNEY_TV
AUS,NSW,ROUS_MILL,SYDNEY_TV
AUS,NSW,RUNNING_STREAM,SYDNEY_TV
AUS,NSW,SEELANDS,SYDNEY_TV
AUS,NSW,SOUTHGATE,SYDNEY_TV
AUS,NSW,ST_ALBANS,SYDNEY_TV
AUS,NSW,TATHAM,SYDNEY_TV
AUS,NSW,THE_POCKET,SYDNEY_TV
AUS,NSW,THE_ROCK,SYDNEY_TV
AUS,NSW,TORRYBURN,SYDNEY_TV
AUS,NSW,TOWAMBA,SYDNEY_TV
AUS,NSW,TWELVE_MILE,SYDNEY_TV
AUS,NSW,UPPER_LANSDOWNE,SYDNEY_TV
AUS,NSW,UPPER_TURON,SYDNEY_TV
AUS,NSW,URANQUINTY,SYDNEY_TV
AUS,NSW,URBENVILLE,SYDNEY_TV
AUS,NSW,WANTABADGERY,SYDNEY_TV
AUS,NSW,WATTAMONDARA,SYDNEY_TV
AUS,NSW,WEST_RYDE,SYDNEY_TV
AUS,NSW,WILCANNIA,SYDNEY_TV
AUS,NSW,WIRRIMBI,SYDNEY_TV
AUS,NSW,WOLUMLA,SYDNEY_TV
AUS,NSW,WONGWIBINDA,SYDNEY_TV
AUS,NSW,WUULUMAN,SYDNEY_TV
AUS,NSW,YANCO,SYDNEY_TV
AUS,NSW,YARROWITCH,SYDNEY_TV
AUS,NSW,YARROWYCK,SYDNEY_TV
AUS,NSW,YEOVAL,SYDNEY_TV
AUS,NSW,YETMAN,SYDNEY_TV
AUS,NSW,ANGOURIE,SYDNEY_TV
AUS,NSW,ARALUEN,SYDNEY_TV
AUS,NSW,ARDING,SYDNEY_TV
AUS,NSW,ASHLEY,SYDNEY_TV
AUS,NSW,ATTUNGA,SYDNEY_TV
AUS,NSW,AVISFORD,SYDNEY_TV
AUS,NSW,BAERAMI,SYDNEY_TV
AUS,NSW,BALDRY,SYDNEY_TV
AUS,NSW,BARKERS_VALE,SYDNEY_TV
AUS,NSW,BARMEDMAN,SYDNEY_TV
AUS,NSW,BARRINGTON,SYDNEY_TV
AUS,NSW,BARYULGIL,SYDNEY_TV
AUS,NSW,BELGRAVIA,SYDNEY_TV
AUS,NSW,BELLANGRY,SYDNEY_TV
AUS,NSW,BELLBROOK,SYDNEY_TV
AUS,NSW,BENDEMEER,SYDNEY_TV
AUS,NSW,BERRIMA,SYDNEY_TV
AUS,NSW,BEXHILL,SYDNEY_TV
AUS,NSW,BINALONG,SYDNEY_TV
AUS,NSW,BINDA,SYDNEY_TV
AUS,NSW,BINNAWAY,SYDNEY_TV
AUS,NSW,BINYA,SYDNEY_TV
AUS,NSW,BLACK_SPRINGS,SYDNEY_TV
AUS,NSW,BLIGHTY,SYDNEY_TV
AUS,NSW,BONALBO,SYDNEY_TV
AUS,NSW,BORAMBOLA,SYDNEY_TV
AUS,NSW,BRAYS_CREEK,SYDNEY_TV
AUS,NSW,BRIERFIELD,SYDNEY_TV
AUS,NSW,BRUCEDALE,SYDNEY_TV
AUS,NSW,BRUSHGROVE,SYDNEY_TV
AUS,NSW,BUGALDIE,SYDNEY_TV
AUS,NSW,BULGA,SYDNEY_TV
AUS,NSW,BUNDOOK,SYDNEY_TV
AUS,NSW,BUNGWAHL,SYDNEY_TV
AUS,NSW,BUNYAH,SYDNEY_TV
AUS,NSW,BURONGA,SYDNEY_TV
AUS,NSW,BYABARRA,SYDNEY_TV
AUS,NSW,BYANGUM,SYDNEY_TV
AUS,NSW,BYLONG,SYDNEY_TV
AUS,NSW,CANDELO,SYDNEY_TV
AUS,NSW,CANOWINDRA,SYDNEY_TV
AUS,NSW,CARROLL,SYDNEY_TV
AUS,NSW,CHARBON,SYDNEY_TV
AUS,NSW,CLIFTON_GROVE,SYDNEY_TV
AUS,NSW,CLOVASS,SYDNEY_TV
AUS,NSW,COBBADAH,SYDNEY_TV
AUS,NSW,COLLARENEBRI,SYDNEY_TV
AUS,NSW,COLLECTOR,SYDNEY_TV
AUS,NSW,COOLANGATTA,SYDNEY_TV
AUS,NSW,COOPERABUNG,SYDNEY_TV
AUS,NSW,COOPERS_SHOOT,SYDNEY_TV
AUS,NSW,COPMANHURST,SYDNEY_TV
AUS,NSW,CORAMBA,SYDNEY_TV
AUS,NSW,COREEN,SYDNEY_TV
AUS,NSW,CUDAL,SYDNEY_TV
AUS,NSW,CUDGEN,SYDNEY_TV
AUS,NSW,CURLEWIS,SYDNEY_TV
AUS,NSW,CURRABUBULA,SYDNEY_TV
AUS,NSW,CURRARONG,SYDNEY_TV
AUS,NSW,DALGETY,SYDNEY_TV
AUS,NSW,DARAWANK,SYDNEY_TV
AUS,NSW,DIGNAMS_CREEK,SYDNEY_TV
AUS,NSW,DOYLES_CREEK,SYDNEY_TV
AUS,NSW,DUNDEE,SYDNEY_TV
AUS,NSW,DUNGAY,SYDNEY_TV
AUS,NSW,DUNGOWAN,SYDNEY_TV
AUS,NSW,DUNKELD,SYDNEY_TV
AUS,NSW,EATONSVILLE,SYDNEY_TV
AUS,NSW,EBOR,SYDNEY_TV
AUS,NSW,EDITH,SYDNEY_TV
AUS,NSW,ELSMORE,SYDNEY_TV
AUS,NSW,ELTHAM,SYDNEY_TV
AUS,NSW,EMERALD_HILL,SYDNEY_TV
AUS,NSW,EUABALONG_WEST,SYDNEY_TV
AUS,NSW,EUNGAI_CREEK,SYDNEY_TV
AUS,NSW,EUNGELLA,SYDNEY_TV
AUS,NSW,FARLEY,SYDNEY_TV
AUS,NSW,FERNMOUNT,SYDNEY_TV
AUS,NSW,FERODALE,SYDNEY_TV
AUS,NSW,FIFIELD,SYDNEY_TV
AUS,NSW,GANMAIN,SYDNEY_TV
AUS,NSW,GARAH,SYDNEY_TV
AUS,NSW,GAREMA,SYDNEY_TV
AUS,NSW,GEROGERY,SYDNEY_TV
AUS,NSW,GEURIE,SYDNEY_TV
AUS,NSW,GILGAI,SYDNEY_TV
AUS,NSW,GLADSTONE,SYDNEY_TV
AUS,NSW,GLENQUARRY,SYDNEY_TV
AUS,NSW,GLENREAGH,SYDNEY_TV
AUS,NSW,GOOLGOWI,SYDNEY_TV
AUS,NSW,GOOLMA,SYDNEY_TV
AUS,NSW,GRABBEN_GULLEN,SYDNEY_TV
AUS,NSW,GRAVESEND,SYDNEY_TV
AUS,NSW,GRESFORD,SYDNEY_TV
AUS,NSW,GRONG_GRONG,SYDNEY_TV
AUS,NSW,HANGING_ROCK,SYDNEY_TV
AUS,NSW,HAT_HEAD,SYDNEY_TV
AUS,NSW,HERMIDALE,SYDNEY_TV
AUS,NSW,HERNANI,SYDNEY_TV
AUS,NSW,HILLDALE,SYDNEY_TV
AUS,NSW,HUONBROOK,SYDNEY_TV
AUS,NSW,ISABELLA,SYDNEY_TV
AUS,NSW,JERRAWANGALA,SYDNEY_TV
AUS,NSW,JERSEYVILLE,SYDNEY_TV
AUS,NSW,KALARU,SYDNEY_TV
AUS,NSW,KALKITE,SYDNEY_TV
AUS,NSW,KEITH_HALL,SYDNEY_TV
AUS,NSW,KENTUCKY,SYDNEY_TV
AUS,NSW,KIANGA,SYDNEY_TV
AUS,NSW,KINGSVALE,SYDNEY_TV
AUS,NSW,KNOCKROW,SYDNEY_TV
AUS,NSW,KOONORIGAN,SYDNEY_TV
AUS,NSW,KOORAWATHA,SYDNEY_TV
AUS,NSW,KUNGALA,SYDNEY_TV
AUS,NSW,LAUREL_HILL,SYDNEY_TV
AUS,NSW,LIGHTNING_RIDGE,SYDNEY_TV
AUS,NSW,LOCHIEL,SYDNEY_TV
AUS,NSW,LORNE,SYDNEY_TV
AUS,NSW,LOSTOCK,SYDNEY_TV
AUS,NSW,LOUTH,SYDNEY_TV
AUS,NSW,MAJORS_CREEK,SYDNEY_TV
AUS,NSW,MALLANGANEE,SYDNEY_TV
AUS,NSW,MANDURAMA,SYDNEY_TV
AUS,NSW,MANGOPLAH,SYDNEY_TV
AUS,NSW,MANGROVE_CREEK,SYDNEY_TV
AUS,NSW,MARLEE,SYDNEY_TV
AUS,NSW,MEADOW_FLAT,SYDNEY_TV
AUS,NSW,MEDLOW_BATH,SYDNEY_TV
AUS,NSW,MICHELAGO,SYDNEY_TV
AUS,NSW,MIDGINBIL,SYDNEY_TV
AUS,NSW,MILLERS_FOREST,SYDNEY_TV
AUS,NSW,MILLINGANDI,SYDNEY_TV
AUS,NSW,MITCHELL,SYDNEY_TV
AUS,NSW,MITCHELLS_ISLAND,SYDNEY_TV
AUS,NSW,MONGOGARIE,SYDNEY_TV
AUS,NSW,MOORLAND,SYDNEY_TV
AUS,NSW,MORNING_BAY,SYDNEY_TV
AUS,NSW,MORTON,SYDNEY_TV
AUS,NSW,MORTONS_CREEK,SYDNEY_TV
AUS,NSW,MOSSY_POINT,SYDNEY_TV
AUS,NSW,MOUNT_VIEW,SYDNEY_TV
AUS,NSW,MOUNT_WILSON,SYDNEY_TV
AUS,NSW,MOWBRAY_PARK,SYDNEY_TV
AUS,NSW,MULLION_CREEK,SYDNEY_TV
AUS,NSW,MURRUMBUCCA,SYDNEY_TV
AUS,NSW,NASHDALE,SYDNEY_TV
AUS,NSW,NERRIGA,SYDNEY_TV
AUS,NSW,NEVERTIRE,SYDNEY_TV
AUS,NSW,NUMBUGGA,SYDNEY_TV
AUS,NSW,NUMINBAH,SYDNEY_TV
AUS,NSW,NUNDLE,SYDNEY_TV
AUS,NSW,OURA,SYDNEY_TV
AUS,NSW,PALLAMALLAWA,SYDNEY_TV
AUS,NSW,PAMPOOLAH,SYDNEY_TV
AUS,NSW,PEEL,SYDNEY_TV
AUS,NSW,PEELWOOD,SYDNEY_TV
AUS,NSW,PIALLAMORE,SYDNEY_TV
AUS,NSW,PIMLICO,SYDNEY_TV
AUS,NSW,PINDIMAR,SYDNEY_TV
AUS,NSW,POONCARIE,SYDNEY_TV
AUS,NSW,PORTERS_RETREAT,SYDNEY_TV
AUS,NSW,PREMER,SYDNEY_TV
AUS,NSW,PYREE,SYDNEY_TV
AUS,NSW,RAGLAN,SYDNEY_TV
AUS,NSW,RIVERVIEW,SYDNEY_TV
AUS,NSW,ROCKY_RIVER,SYDNEY_TV
AUS,NSW,ROLLANDS_PLAINS,SYDNEY_TV
AUS,NSW,ROUND_MOUNTAIN,SYDNEY_TV
AUS,NSW,RYDAL,SYDNEY_TV
AUS,NSW,SOFALA,SYDNEY_TV
AUS,NSW,SPRING_TERRACE,SYDNEY_TV
AUS,NSW,SPRINGDALE,SYDNEY_TV
AUS,NSW,STANBRIDGE,SYDNEY_TV
AUS,NSW,STEEPLE_FLAT,SYDNEY_TV
AUS,NSW,STOCKINBINGAL,SYDNEY_TV
AUS,NSW,STONEHENGE,SYDNEY_TV
AUS,NSW,SUTTON_FOREST,SYDNEY_TV
AUS,NSW,TALBINGO,SYDNEY_TV
AUS,NSW,TANJA,SYDNEY_TV
AUS,NSW,TAPITALLEE,SYDNEY_TV
AUS,NSW,TAYLORS_ARM,SYDNEY_TV
AUS,NSW,TERARA,SYDNEY_TV
AUS,NSW,TERMEIL,SYDNEY_TV
AUS,NSW,THE_BRANCH,SYDNEY_TV
AUS,NSW,TOMAKIN,SYDNEY_TV
AUS,NSW,TRUNDLE,SYDNEY_TV
AUS,NSW,TULLYMORGAN,SYDNEY_TV
AUS,NSW,TURONDALE,SYDNEY_TV
AUS,NSW,UNGARIE,SYDNEY_TV
AUS,NSW,UPPER_BURRINGBAR,SYDNEY_TV
AUS,NSW,UPPER_MYALL,SYDNEY_TV
AUS,NSW,UTUNGUN,SYDNEY_TV
AUS,NSW,WALLABI_POINT,SYDNEY_TV
AUS,NSW,WALLENDBEEN,SYDNEY_TV
AUS,NSW,WANAARING,SYDNEY_TV
AUS,NSW,WARBURN,SYDNEY_TV
AUS,NSW,WATERFALL,SYDNEY_TV
AUS,NSW,WATSONS_CREEK,SYDNEY_TV
AUS,NSW,WHERROL_FLAT,SYDNEY_TV
AUS,NSW,WHITE_CLIFFS,SYDNEY_TV
AUS,NSW,WILDES_MEADOW,SYDNEY_TV
AUS,NSW,WILLAWARRIN,SYDNEY_TV
AUS,NSW,WINDELLAMA,SYDNEY_TV
AUS,NSW,WINGELLO,SYDNEY_TV
AUS,NSW,WITTITRIN,SYDNEY_TV
AUS,NSW,WONGARBON,SYDNEY_TV
AUS,NSW,WOOLOMIN,SYDNEY_TV
AUS,NSW,WOOLOWEYAH,SYDNEY_TV
AUS,NSW,WOOMBAH,SYDNEY_TV
AUS,NSW,WYANGALA,SYDNEY_TV
BRA,SP,BARUERI,SAO_PAULO
BRA,SP,CAIEIRAS,SAO_PAULO
BRA,SP,CAJAMAR,SAO_PAULO
BRA,SP,CARAPICUIBA,SAO_PAULO
BRA,SP,COTIA,SAO_PAULO
BRA,SP,DIADEMA,SAO_PAULO
BRA,SP,EMBU,SAO_PAULO
BRA,SP,EMBU_GUACU,SAO_PAULO
BRA,SP,FRANCISCO_MORATO,SAO_PAULO
BRA,SP,FRANCO_DA_ROCHA,SAO_PAULO
BRA,SP,GUARULHOS,SAO_PAULO
BRA,SP,IBIUNA,SAO_PAULO
BRA,SP,ITAPECERICA_DA_SERRA,SAO_PAULO
BRA,SP,ITAPEVI,SAO_PAULO
BRA,SP,JANDIRA,SAO_PAULO
BRA,SP,JUQUITIBA,SAO_PAULO
BRA,SP,MAIRIPORA,SAO_PAULO
BRA,SP,MAUA,SAO_PAULO
BRA,SP,NAZARE_PAULISTA,SAO_PAULO
BRA,SP,OSASCO,SAO_PAULO
BRA,SP,PIRAPORA_DO_BOM_JESUS,SAO_PAULO
BRA,SP,RIBEIRAO_PIRES,SAO_PAULO
BRA,SP,RIO_GRANDE_DA_SERRA,SAO_PAULO
BRA,SP,SANTANA_DE_PARNAIBA,SAO_PAULO
BRA,SP,SANTO_ANDRE,SAO_PAULO
BRA,SP,SAO_BERNARDO_DO_CAMPO,SAO_PAULO
BRA,SP,SAO_CAETANO_DO_SUL,SAO_PAULO
BRA,SP,SAO_LOURENCO_DA_SERRA,SAO_PAULO
BRA,SP,SAO_PAULO,SAO_PAULO
BRA,SP,TABOAO_DA_SERRA,SAO_PAULO
BRA,SP,VARGEM_GRANDE_PAULISTA,SAO_PAULO
BRA,RJ,BELFORD_ROXO,RIO_DE_JANEIRO
BRA,RJ,DUQUE_DE_CAXIAS,RIO_DE_JANEIRO
BRA,RJ,GUAPIMIRIM,RIO_DE_JANEIRO
BRA,RJ,ITABORAI,RIO_DE_JANEIRO
BRA,RJ,ITAGUAI,RIO_DE_JANEIRO
BRA,RJ,JAPERI,RIO_DE_JANEIRO
BRA,RJ,MAGE,RIO_DE_JANEIRO
BRA,RJ,MANGARATIBA,RIO_DE_JANEIRO
BRA,RJ,MESQUITA,RIO_DE_JANEIRO
BRA,RJ,NILOPOLIS,RIO_DE_JANEIRO
BRA,RJ,NITEROI,RIO_DE_JANEIRO
BRA,RJ,NOVA_IGUACU,RIO_DE_JANEIRO
BRA,RJ,QUEIMADOS,RIO_DE_JANEIRO
BRA,RJ,RIO_DE_JANEIRO,RIO_DE_JANEIRO
BRA,RJ,SAO_GONCALO,RIO_DE_JANEIRO
BRA,RJ,SAO_JOAO_DE_MERITI,RIO_DE_JANEIRO
BRA,RJ,SEROPEDICA,RIO_DE_JANEIRO
BRA,RJ,TANGUA,RIO_DE_JANEIRO
BRA,MG,ABRE_CAMPO,BELO_HORIZONTE
BRA,MG,ACAIACA,BELO_HORIZONTE
BRA,MG,ALTO_CAPARAO,BELO_HORIZONTE
BRA,MG,ALTO_JEQUITIBA,BELO_HORIZONTE
BRA,MG,ALVINOPOLIS,BELO_HORIZONTE
BRA,MG,AMPARO_DO_SERRA,BELO_HORIZONTE
BRA,MG,ANTONIO_DIAS,BELO_HORIZONTE
BRA,MG,ARACAI,BELO_HORIZONTE
BRA,MG,ARAPONGA,BELO_HORIZONTE
BRA,MG,ARAPUA,BELO_HORIZONTE
BRA,MG,BALDIM,BELO_HORIZONTE
BRA,MG,BARAO_DE_COCAIS,BELO_HORIZONTE
BRA,MG,BARAO_DE_MONTE_ALTO,BELO_HORIZONTE
BRA,MG,BARRA_LONGA,BELO_HORIZONTE
BRA,MG,BELA_VISTA_DE_MINAS,BELO_HORIZONTE
BRA,MG,BELO_HORIZONTE,BELO_HORIZONTE
BRA,MG,BELO_VALE,BELO_HORIZONTE
BRA,MG,BETIM,BELO_HORIZONTE
BRA,MG,BOM_JESUS_DO_AMPARO,BELO_HORIZONTE
BRA,MG,BONFIM,BELO_HORIZONTE
BRA,MG,BRASILANDIA_DE_MINAS,BELO_HORIZONTE
BRA,MG,BRUMADINHO,BELO_HORIZONTE
BRA,MG,CACHOEIRA_DA_PRATA,BELO_HORIZONTE
BRA,MG,CAETANOPOLIS,BELO_HORIZONTE
BRA,MG,CAETE,BELO_HORIZONTE
BRA,MG,CAMACHO,BELO_HORIZONTE
BRA,MG,CANAA,BELO_HORIZONTE
BRA,MG,CAPARAO,BELO_HORIZONTE
BRA,MG,CAPELA_NOVA,BELO_HORIZONTE
BRA,MG,CAPIM_BRANCO,BELO_HORIZONTE
BRA,MG,CAPUTIRA,BELO_HORIZONTE
BRA,MG,CARANAIBA,BELO_HORIZONTE
BRA,MG,CASA_GRANDE,BELO_HORIZONTE
BRA,MG,CATAS_ALTAS,BELO_HORIZONTE
BRA,MG,CATAS_ALTAS_DA_NORUEGA,BELO_HORIZONTE
BRA,MG,COMENDADOR_GOMES,BELO_HORIZONTE
BRA,MG,CONCEICAO_DA_BARRA_DE_MINAS,BELO_HORIZONTE
BRA,MG,CONCEICAO_DO_MATO_DENTRO,BELO_HORIZONTE
BRA,MG,CONFINS,BELO_HORIZONTE
BRA,MG,CONGONHAS,BELO_HORIZONTE
BRA,MG,CONGONHAS_DO_NORTE,BELO_HORIZONTE
BRA,MG,CONSELHEIRO_LAFAIETE,BELO_HORIZONTE
BRA,MG,CONTAGEM,BELO_HORIZONTE
BRA,MG,CORDISBURGO,BELO_HORIZONTE
BRA,MG,CORONEL_XAVIER_CHAVES,BELO_HORIZONTE
BRA,MG,CRISTIANO_OTONI,BELO_HORIZONTE
BRA,MG,CRUCILANDIA,BELO_HORIZONTE
BRA,MG,DESTERRO_DE_ENTRE_RIOS,BELO_HORIZONTE
BRA,MG,DIAMANTINA,BELO_HORIZONTE
BRA,MG,DIOGO_DE_VASCONCELOS,BELO_HORIZONTE
BRA,MG,DOM_SILVERIO,BELO_HORIZONTE
BRA,MG,DURANDE,BELO_HORIZONTE
BRA,MG,ENTRE_RIOS_DE_MINAS,BELO_HORIZONTE
BRA,MG,ESMERALDAS,BELO_HORIZONTE
BRA,MG,FLORESTAL,BELO_HORIZONTE
BRA,MG,FORTUNA_DE_MINAS,BELO_HORIZONTE
BRA,MG,FUNILANDIA,BELO_HORIZONTE
BRA,MG,GUARACIABA,BELO_HORIZONTE
BRA,MG,IBIRITE,BELO_HORIZONTE
BRA,MG,IGARAPE,BELO_HORIZONTE
BRA,MG,INHAUMA,BELO_HORIZONTE
BRA,MG,ITABIRA,BELO_HORIZONTE
BRA,MG,ITABIRITO,BELO_HORIZONTE
BRA,MG,ITAGUARA,BELO_HORIZONTE
BRA,MG,ITAMBE_DO_MATO_DENTRO,BELO_HORIZONTE
BRA,MG,ITATIAIUCU,BELO_HORIZONTE
BRA,MG,ITAVERAVA,BELO_HORIZONTE
