adju_geo_region_name,geo_dma_bespoke,adju_geo_city
BURGOS,CASTILLA_Y_LEON,TORRELARA
CORDOBA,ANDALUCIA,LUQUE
LAS_PALMAS,CANARIAS,BALITO
LAS_PALMAS,CANARIAS,HARIA
GIRONA,CATALUNA_,SANT_JOAN_DE_LES_ABADESSES
HUELVA,ANDALUCIA,FUENTEHERIDOS
HUELVA,ANDALUCIA,MINAS_DE_RIOTINTO
JAEN,ANDALUCIA,PEAL_DE_BECERRO
LUGO,GALICIA,SILAN
MURCIA,MURCIA,NINO_DE_MULA
ASTURIAS,ASTURIAS,CUEVA
PALENCIA,CASTILLA_Y_LEON,ABIA_DE_LAS_TORRES
PALENCIA,CASTILLA_Y_LEON,PORTILLEJO
ISLAS_BALEARES,ISLAS_BALEARES,SON_FERRIOL
PONTEVEDRA,GALICIA,ARNOIS
SALAMANCA,CASTILLA_Y_LEON,VALVERDON
GUIPUZCOA,PAIS_VASCO,PLACENCIA_DE_LAS_ARMAS
TARRAGONA,CATALUNA_,BOTARELL
TOLEDO,CASTILLA_LA_MANCHA,LAGARTERA
VALENCIA,VALENCIA,SINARCAS
VALLADOLID,CASTILLA_Y_LEON,SANTOVENIA_DE_PISUERGA
ZARAGOZA,ARAGON,FARLETE
LERIDA,CATALUNA_,GIMENELLS
LEON,CASTILLA_Y_LEON,PARADELA_DE_ARRIBA
BARCELONA,CATALUNA_,MATADEPERA
BADAJOZ,EXTREMADURA,CALZADILLA_DE_LOS_BARROS
CORDOBA,ANDALUCIA,ZUHEROS
GIRONA,CATALUNA_,CIURET
GRANADA,ANDALUCIA,DOMINGO_PEREZ
GRANADA,ANDALUCIA,TORVIZCON
LERIDA,CATALUNA_,JUNEDA
LERIDA,CATALUNA_,MONTBLANQUET
LEON,CASTILLA_Y_LEON,POMBRIEGO
LUGO,GALICIA,O_REAL
MURCIA,MURCIA,LOS_NIETOS
NAVARRA,NAVARRA,GAZTELU
ASTURIAS,ASTURIAS,FUENTES
ORENSE,GALICIA,O_PENEDO
PONTEVEDRA,GALICIA,REBON
PONTEVEDRA,GALICIA,SALVATERRA_DE_MINO
CANTABRIA,CANTABRIA,HELGUERA
SALAMANCA,CASTILLA_Y_LEON,CANTALPINO
SEVILLA,ANDALUCIA,SANLUCAR_LA_MAYOR
SORIA,CASTILLA_Y_LEON,VINUESA
TARRAGONA,CATALUNA_,LAMPOLLA
BARCELONA,CATALUNA_,MASQUEFA
LA_CORUNA,GALICIA,AMBOSORES
CACERES,EXTREMADURA,GUIJO_DE_SANTA_BARBARA
CACERES,EXTREMADURA,MEMBRIO
CIUDAD_REAL,CASTILLA_LA_MANCHA,EL_BONAL
GRANADA,ANDALUCIA,FUENTE_CAMACHO
LERIDA,CATALUNA_,ESCALO
LEON,CASTILLA_Y_LEON,POSADILLA_DE_LA_VEGA
LUGO,GALICIA,TRABADA
MALAGA,ANDALUCIA,EL_ALAMO
NAVARRA,NAVARRA,MURUARTE_DE_RETA
ASTURIAS,ASTURIAS,LA_CABANA
ASTURIAS,ASTURIAS,TINEO
ORENSE,GALICIA,MELON
CANTABRIA,CANTABRIA,CARTES
TERUEL,ARAGON,BORDON
TERUEL,ARAGON,VILLEL
SANTA_CRUZ_DE_TENERIFE,CANARIAS,LOS_ABRIGOS
TOLEDO,CASTILLA_LA_MANCHA,OCANA
VALENCIA,VALENCIA,SIMAT_DE_LA_VALLDIGNA
ZARAGOZA,ARAGON,BOQUINENI
MURCIA,MURCIA,LA_CAMPANA
ALICANTE,VALENCIA,ALFAFAR
ALICANTE,VALENCIA,CANADA
ALICANTE,VALENCIA,MILLENA
LA_CORUNA,GALICIA,CACHEIRAS
LA_CORUNA,GALICIA,LA_CORUNA
LA_CORUNA,GALICIA,LAMELA
CUENCA,CASTILLA_LA_MANCHA,SISANTE
GRANADA,ANDALUCIA,ITRABO
HUELVA,ANDALUCIA,ESCACENA_DEL_CAMPO
LEON,CASTILLA_Y_LEON,PRIORO
LEON,CASTILLA_Y_LEON,TROBAJO_DEL_CERECEDO
LUGO,GALICIA,GOIRIZ
MALAGA,ANDALUCIA,TORREMOLINOS
NAVARRA,NAVARRA,FUSTINANA
NAVARRA,NAVARRA,PERALTA
ASTURIAS,ASTURIAS,MIERES
PALENCIA,CASTILLA_Y_LEON,BARRIO_DE_SAN_VICENTE
ISLAS_BALEARES,ISLAS_BALEARES,MARINA
CANTABRIA,CANTABRIA,VIERNOLES
SEVILLA,ANDALUCIA,ALANIS
SEGOVIA,CASTILLA_Y_LEON,OTERO_DE_HERREROS
SANTA_CRUZ_DE_TENERIFE,CANARIAS,COSTA_DEL_SILENCIO
SANTA_CRUZ_DE_TENERIFE,CANARIAS,JEDEY
TOLEDO,CASTILLA_LA_MANCHA,CEDILLO_DEL_CONDADO
VALENCIA,VALENCIA,SOT_DE_CHERA
VALLADOLID,CASTILLA_Y_LEON,LA_PEDRAJA_DE_PORTILLO
VALLADOLID,CASTILLA_Y_LEON,VILLANUEVA_DE_LOS_INFANTES
ZARAGOZA,ARAGON,FAYON
ZARAGOZA,ARAGON,RODEN
LA_CORUNA,GALICIA,PONTEDEUME
CIUDAD_REAL,CASTILLA_LA_MANCHA,FUENCALIENTE
GRANADA,ANDALUCIA,TORRENUEVA
LEON,CASTILLA_Y_LEON,NAVA_DE_LOS_OTEROS
BARCELONA,CATALUNA_,MARGANELL
BADAJOZ,EXTREMADURA,ALANGE
CASTELLON,VALENCIA,VIVER
GIRONA,CATALUNA_,CAMALLERA
GRANADA,ANDALUCIA,VALOR
GUADALAJARA,CASTILLA_LA_MANCHA,HONTOBA
GUADALAJARA,CASTILLA_LA_MANCHA,MOLINA_DE_ARAGON
LEON,CASTILLA_Y_LEON,VILLAFANE
LA_RIOJA,LA_RIOJA,QUEL
LUGO,GALICIA,BENDIA
NAVARRA,NAVARRA,ANOCIBAR
PALENCIA,CASTILLA_Y_LEON,VILLARRAMIEL
ISLAS_BALEARES,ISLAS_BALEARES,CAN_FITA
PONTEVEDRA,GALICIA,PANXON
CANTABRIA,CANTABRIA,CARANDIA
CANTABRIA,CANTABRIA,SANTA_CRUZ_DE_BEZANA
SALAMANCA,CASTILLA_Y_LEON,FUENTEGUINALDO
SALAMANCA,CASTILLA_Y_LEON,PENASOLANA
SEVILLA,ANDALUCIA,VILLAVERDE_DEL_RIO
VALENCIA,VALENCIA,BARXETA
VALENCIA,VALENCIA,MONTROY
VALLADOLID,CASTILLA_Y_LEON,MURIEL
GIRONA,CATALUNA_,FIGUERES
BADAJOZ,EXTREMADURA,CALERA_DE_LEON
BURGOS,CASTILLA_Y_LEON,MARAURI
LA_CORUNA,GALICIA,BARONA
LA_CORUNA,GALICIA,CORME
CASTELLON,VALENCIA,VALL_DALBA
CUENCA,CASTILLA_LA_MANCHA,MINGLANILLA
GIRONA,CATALUNA_,GARBET
LERIDA,CATALUNA_,BENAVENT_DE_SEGRIA
MALAGA,ANDALUCIA,BENAMARGOSA
ORENSE,GALICIA,BOBORAS
ORENSE,GALICIA,CARBALLEDA_DE_AVIA
SALAMANCA,CASTILLA_Y_LEON,CAMPILLO_DE_SALVATIERRA
SEGOVIA,CASTILLA_Y_LEON,FRESNEDA_DE_CUELLAR
TERUEL,ARAGON,CAMINREAL
TERUEL,ARAGON,OLIETE
VALENCIA,VALENCIA,ALCANTERA_DE_XUQUER
VALENCIA,VALENCIA,BENIMAMET
VALENCIA,VALENCIA,TAVERNES_DE_LA_VALLDIGNA
VALLADOLID,CASTILLA_Y_LEON,OLMOS_DE_ESGUEVA
ZARAGOZA,ARAGON,TORRELLAS
ZAMORA,CASTILLA_Y_LEON,BENEGILES
GRANADA,ANDALUCIA,ATARFE
LUGO,GALICIA,BALBOA
ALICANTE,VALENCIA,MONCAYO
ALICANTE,VALENCIA,ORIHUELA
BADAJOZ,EXTREMADURA,ALMENDRALEJO
BADAJOZ,EXTREMADURA,CASAS_DE_DON_PEDRO
LA_CORUNA,GALICIA,ILLA
CACERES,EXTREMADURA,GATA
CORDOBA,ANDALUCIA,LOS_RIOS
CASTELLON,VALENCIA,CALIG
CUENCA,CASTILLA_LA_MANCHA,EL_HITO
CUENCA,CASTILLA_LA_MANCHA,VILLACONEJOS_DE_TRABAQUE
HUESCA,ARAGON,BALLABRIGA
LERIDA,CATALUNA_,RAIMAT
LEON,CASTILLA_Y_LEON,LORENZANA
NAVARRA,NAVARRA,ARTAIZ
ASTURIAS,ASTURIAS,LA_SIERRA
ASTURIAS,ASTURIAS,PINEDA
ASTURIAS,ASTURIAS,SOTO_DE_DEGO
ORENSE,GALICIA,A_RIGUEIRA
ORENSE,GALICIA,VERIN
PALENCIA,CASTILLA_Y_LEON,ANTIGUEDAD
ISLAS_BALEARES,ISLAS_BALEARES,SANT_LLORENC_DE_BALAFIA
TERUEL,ARAGON,CUCALON
SANTA_CRUZ_DE_TENERIFE,CANARIAS,EL_SAUZAL
VALENCIA,VALENCIA,CASAS_DEL_RIO
VALENCIA,VALENCIA,RAFOL_DE_SALEM
LERIDA,CATALUNA_,CASTELLNOU_DE_BASSELLA
LA_RIOJA,LA_RIOJA,CORERA
BARCELONA,CATALUNA_,PERAFITA
VIZCAYA,PAIS_VASCO,SESTAO
CUENCA,CASTILLA_LA_MANCHA,CARACENILLA
CUENCA,CASTILLA_LA_MANCHA,LA_ALBERCA_DE_ZANCARA
HUELVA,ANDALUCIA,GIBRALEON
MADRID,MADRID,GARGANTA_DE_LOS_MONTES
MADRID,MADRID,HORCAJO_DE_LA_SIERRA
MALAGA,ANDALUCIA,SAYALONGA
ASTURIAS,ASTURIAS,MURIAS
CANTABRIA,CANTABRIA,CAMPUZANO
SORIA,CASTILLA_Y_LEON,IRUECHA
TARRAGONA,CATALUNA_,BIURE
TERUEL,ARAGON,BECEITE
SANTA_CRUZ_DE_TENERIFE,CANARIAS,LA_RAJITA
GIRONA,CATALUNA_,MONT_RAS
ASTURIAS,ASTURIAS,CABRANES
ALICANTE,VALENCIA,BENASAU
ALBACETE,CASTILLA_LA_MANCHA,ALJUBE
AVILA,CASTILLA_Y_LEON,NAVALMORAL
BARCELONA,CATALUNA_,DOSRIUS
BARCELONA,CATALUNA_,LLERONA
LA_CORUNA,GALICIA,ANDRADE
CACERES,EXTREMADURA,CARRASCALEJO
CORDOBA,ANDALUCIA,ESPIEL
LAS_PALMAS,CANARIAS,ARINAGA
HUESCA,ARAGON,BERNUES
LERIDA,CATALUNA_,ARANSIS
LERIDA,CATALUNA_,ELS_ALAMUS
MALAGA,ANDALUCIA,CARRATRACA
ORENSE,GALICIA,BEARIZ
ORENSE,GALICIA,TORNEIROS
ISLAS_BALEARES,ISLAS_BALEARES,COLONIA_DE_SANT_JORDI
PONTEVEDRA,GALICIA,COBRES
CANTABRIA,CANTABRIA,TABLADO
GUIPUZCOA,PAIS_VASCO,ZUBILLAGA
TOLEDO,CASTILLA_LA_MANCHA,COBISA
ZAMORA,CASTILLA_Y_LEON,CUBILLOS
BURGOS,CASTILLA_Y_LEON,BARBADILLO_DEL_PEZ
LEON,CASTILLA_Y_LEON,LA_CANDANA_DE_CURUENO
BARCELONA,CATALUNA_,OLVAN
BARCELONA,CATALUNA_,POLINYA
VIZCAYA,PAIS_VASCO,GORLIZ
CIUDAD_REAL,CASTILLA_LA_MANCHA,ALMADENEJOS
CASTELLON,VALENCIA,AZUEBAR
GUADALAJARA,CASTILLA_LA_MANCHA,ILLANA
HUELVA,ANDALUCIA,TRIGUEROS
JAEN,ANDALUCIA,LINARES
LERIDA,CATALUNA_,LA_BONAIGUA
LEON,CASTILLA_Y_LEON,VILLAMONDRIN_DE_RUEDA
MADRID,MADRID,EL_ALAMO
MURCIA,MURCIA,BARRANCO_DE_LOS_ASENSIOS
MURCIA,MURCIA,EL_ESPINAR
MURCIA,MURCIA,LIBRILLA
NAVARRA,NAVARRA,DICASTILLO
ASTURIAS,ASTURIAS,NEMBRO
ORENSE,GALICIA,COVAS
SANTA_CRUZ_DE_TENERIFE,CANARIAS,ALAJERO
SANTA_CRUZ_DE_TENERIFE,CANARIAS,SAN_CRISTOBAL_DE_LA_LAGUNA
TOLEDO,CASTILLA_LA_MANCHA,NUMANCIA_DE_LA_SAGRA
VIZCAYA,PAIS_VASCO,ZUBIETA
GIRONA,CATALUNA_,MASSANES
GRANADA,ANDALUCIA,FORNES
LERIDA,CATALUNA_,LA_SEU_DURGELL
ASTURIAS,ASTURIAS,PARRES
ALICANTE,VALENCIA,ONIL
CACERES,EXTREMADURA,ALBALA
CASTELLON,VALENCIA,BENLLOCH
GIRONA,CATALUNA_,EROLS
GRANADA,ANDALUCIA,ALAMEDILLA
HUELVA,ANDALUCIA,ISLA_DE_CANELA
LEON,CASTILLA_Y_LEON,HUERGA_DE_FRAILES
LEON,CASTILLA_Y_LEON,MATALUENGA
LUGO,GALICIA,ARBOL
LUGO,GALICIA,BURELA
LUGO,GALICIA,MOSCAN
ORENSE,GALICIA,AMIUDAL
ORENSE,GALICIA,RANTE
PONTEVEDRA,GALICIA,A_ESFARRAPADA
CANTABRIA,CANTABRIA,CABEZON_DE_LA_SAL
CANTABRIA,CANTABRIA,SANTIURDE_DE_REINOSA
SALAMANCA,CASTILLA_Y_LEON,CIPEREZ
SEVILLA,ANDALUCIA,LOS_CORRALES
TERUEL,ARAGON,ODON
TOLEDO,CASTILLA_LA_MANCHA,TOTANES
TOLEDO,CASTILLA_LA_MANCHA,VILLANUEVA_DE_BOGAS
VALENCIA,VALENCIA,MASSAMAGRELL
VALLADOLID,CASTILLA_Y_LEON,ALDEA_DE_SAN_MIGUEL
VALLADOLID,CASTILLA_Y_LEON,QUINTANILLA_DE_ARRIBA
ZARAGOZA,ARAGON,EL_BURGO_DE_EBRO
ZARAGOZA,ARAGON,LONGARES
LA_CORUNA,GALICIA,BARREIROS
LA_CORUNA,GALICIA,CRUZ
CIUDAD_REAL,CASTILLA_LA_MANCHA,LAS_LABORES
MALAGA,ANDALUCIA,ALFARNATE
MURCIA,MURCIA,FUENTE_ALAMO
MURCIA,MURCIA,ISLA_PLANA
BARCELONA,CATALUNA_,SANT_FELIU_DEL_RACO
BARCELONA,CATALUNA_,VILALBA_SASSERRA
LA_CORUNA,GALICIA,MALPICA
CACERES,EXTREMADURA,HINOJAL
GIRONA,CATALUNA_,PALAU_SATOR
GUADALAJARA,CASTILLA_LA_MANCHA,TORTOLA_DE_HENARES
HUESCA,ARAGON,BERBEGAL
MURCIA,MURCIA,FORTUNA
ASTURIAS,ASTURIAS,SAMPOL
SALAMANCA,CASTILLA_Y_LEON,TERRADILLOS
SEGOVIA,CASTILLA_Y_LEON,ALDEHORNO
TERUEL,ARAGON,ALBARRACIN
SANTA_CRUZ_DE_TENERIFE,CANARIAS,LAS_ERAS
SANTA_CRUZ_DE_TENERIFE,CANARIAS,PLAYA_DE_LOS_CRISTIANOS
VALLADOLID,CASTILLA_Y_LEON,CIGUNUELA
ZARAGOZA,ARAGON,TORRALBILLA
ZAMORA,CASTILLA_Y_LEON,LA_BOVEDA_DE_TORO
ZAMORA,CASTILLA_Y_LEON,VILLALAZAN
LAS_PALMAS,CANARIAS,VEGA_DE_SAN_MATEO
LERIDA,CATALUNA_,CLARAMUNT
LA_RIOJA,LA_RIOJA,ALESON
MADRID,MADRID,NAVALQUEJIGO
MADRID,MADRID,VENTURADA
HUELVA,ANDALUCIA,LEPE
HUELVA,ANDALUCIA,SANTA_BARBARA_DE_CASA
LUGO,GALICIA,CABARCOS
LUGO,GALICIA,PINEIRA
NAVARRA,NAVARRA,LORCA
NAVARRA,NAVARRA,URRASUN
NAVARRA,NAVARRA,VILLANUEVA
ORENSE,GALICIA,FONTEFRIA
SEGOVIA,CASTILLA_Y_LEON,CANTALEJO
SEGOVIA,CASTILLA_Y_LEON,LOS_ANGELES_DE_SAN_RAFAEL
TARRAGONA,CATALUNA_,ALIO
TERUEL,ARAGON,CERVERA_DEL_RINCON
TERUEL,ARAGON,MONROYO
ZARAGOZA,ARAGON,REMOLINOS
VIZCAYA,PAIS_VASCO,GALDAKAO
LA_CORUNA,GALICIA,PRAVIO
GIRONA,CATALUNA_,SANT_SADURNI_DE_LHEURA
VIZCAYA,PAIS_VASCO,GORDEXOLA
VIZCAYA,PAIS_VASCO,LEKEITIO
LA_CORUNA,GALICIA,BORNAIS
CADIZ,ANDALUCIA,ZAHARA_DE_LA_SIERRA
CIUDAD_REAL,CASTILLA_LA_MANCHA,CHILLON
LAS_PALMAS,CANARIAS,AGUIMES
GRANADA,ANDALUCIA,BERCHULES
HUESCA,ARAGON,PLASENCIA_DEL_MONTE
JAEN,ANDALUCIA,PUENTE_GENAVE
LEON,CASTILLA_Y_LEON,ARCAHUEJA
SEGOVIA,CASTILLA_Y_LEON,TORREADRADA
TARRAGONA,CATALUNA_,LA_FIGUERA
TERUEL,ARAGON,PERALES_DE_ALFAMBRA
VALENCIA,VALENCIA,TORRENT
ZARAGOZA,ARAGON,FUENDEJALON
NAVARRA,NAVARRA,OCHAGAVIA
ALICANTE,VALENCIA,CORRENTIAS_MEDIAS
ALICANTE,VALENCIA,LO_CRISPIN
ALBACETE,CASTILLA_LA_MANCHA,POZOHONDO
BARCELONA,CATALUNA_,MANLLEU
BARCELONA,CATALUNA_,MONTSENY
CORDOBA,ANDALUCIA,LAS_PARADEJAS
GRANADA,ANDALUCIA,SANTAFE
HUESCA,ARAGON,BINEFAR
MURCIA,MURCIA,AGUILAS
MURCIA,MURCIA,CORVERA
ASTURIAS,ASTURIAS,LUANCO
ORENSE,GALICIA,A_MIOTEIRA
PALENCIA,CASTILLA_Y_LEON,BANOS_DE_CERRATO
ISLAS_BALEARES,ISLAS_BALEARES,ESCORCA
PONTEVEDRA,GALICIA,COUSO
PONTEVEDRA,GALICIA,GUILLADE
TOLEDO,CASTILLA_LA_MANCHA,VILLAMINAYA
VALENCIA,VALENCIA,CANET_DEN_BERENGUER
VALENCIA,VALENCIA,LA_POBLA_LLARGA
ZARAGOZA,ARAGON,EL_FRASNO
LA_RIOJA,LA_RIOJA,ZARRATON
BADAJOZ,EXTREMADURA,LA_NAVA
LA_CORUNA,GALICIA,BELUSO
CADIZ,ANDALUCIA,TORRE_ALHAQUIME
CACERES,EXTREMADURA,LA_GARGANTA
CIUDAD_REAL,CASTILLA_LA_MANCHA,HORCAJO_DE_LOS_MONTES
CIUDAD_REAL,CASTILLA_LA_MANCHA,VENTA_DE_CARDENAS
GIRONA,CATALUNA_,PAU
GRANADA,ANDALUCIA,LOPERA
GUADALAJARA,CASTILLA_LA_MANCHA,HINOJOSA
LERIDA,CATALUNA_,EL_PLA_DE_LA_FONT
LEON,CASTILLA_Y_LEON,VILLAMOROS_DE_MANSILLA
NAVARRA,NAVARRA,ETXALEKU
ASTURIAS,ASTURIAS,LANTERO
ASTURIAS,ASTURIAS,LATORES
ORENSE,GALICIA,BARZAMEDELLE
PONTEVEDRA,GALICIA,O_SISTO
PONTEVEDRA,GALICIA,PAZOS_DE_REIS
CANTABRIA,CANTABRIA,RIOCORVO
SANTA_CRUZ_DE_TENERIFE,CANARIAS,VALLESECO
TOLEDO,CASTILLA_LA_MANCHA,ARCICOLLAR
TOLEDO,CASTILLA_LA_MANCHA,GAMONAL
VALENCIA,VALENCIA,VILLARGORDO_DEL_CABRIEL
ZARAGOZA,ARAGON,ENCINACORBA
LAS_PALMAS,CANARIAS,PUERTO_DE_LAS_NIEVES
LERIDA,CATALUNA_,ANSERALL
LEON,CASTILLA_Y_LEON,IGUENA
LEON,CASTILLA_Y_LEON,LA_ALDEA_DEL_PUENTE
LUGO,GALICIA,SANTABALLA
MALAGA,ANDALUCIA,GUARO
MALAGA,ANDALUCIA,MEZQUITILLA
ALICANTE,VALENCIA,ARNEVA
ALBACETE,CASTILLA_LA_MANCHA,LEZUZA
ALMERIA,ANDALUCIA,LAUJAR_DE_ANDARAX
AVILA,CASTILLA_Y_LEON,GUARENA
VIZCAYA,PAIS_VASCO,AJANGIZ
VIZCAYA,PAIS_VASCO,ELANTXOBE
BURGOS,CASTILLA_Y_LEON,FRANCO
CASTELLON,VALENCIA,TORAS
HUESCA,ARAGON,IBIECA
MALAGA,ANDALUCIA,MARO
MURCIA,MURCIA,YECLA
ORENSE,GALICIA,AS_COVAS
ISLAS_BALEARES,ISLAS_BALEARES,SON_SARDINA
PONTEVEDRA,GALICIA,A_PEDREIRA
GUIPUZCOA,PAIS_VASCO,IDIAZABAL
TOLEDO,CASTILLA_LA_MANCHA,DOS_BARRIOS
TOLEDO,CASTILLA_LA_MANCHA,FUENSALIDA
GRANADA,ANDALUCIA,ACEQUIAS
GRANADA,ANDALUCIA,ALMEGIJAR
LERIDA,CATALUNA_,CASTELLNOU_DOLUGES
LUGO,GALICIA,BENQUERENCIA
MALAGA,ANDALUCIA,LA_ARANA
ALICANTE,VALENCIA,BANOS_NUESTRA_SENORA_DE_ORITO
BARCELONA,CATALUNA_,PRATS_DE_LLUCANES
CACERES,EXTREMADURA,EL_CENTENILLO
LAS_PALMAS,CANARIAS,EL_FRONTON
GRANADA,ANDALUCIA,GUADAHORTUNA
GRANADA,ANDALUCIA,MURTAS
HUESCA,ARAGON,BORRASTRE
LERIDA,CATALUNA_,ARGENTERA
LUGO,GALICIA,CERVO
LUGO,GALICIA,FERREIRA
MALAGA,ANDALUCIA,BENARRABA
NAVARRA,NAVARRA,MONREAL
ORENSE,GALICIA,LEIRO
ISLAS_BALEARES,ISLAS_BALEARES,SARRACO
PONTEVEDRA,GALICIA,CRUCES
PONTEVEDRA,GALICIA,GONDOMAR
PONTEVEDRA,GALICIA,MEAVIA
SALAMANCA,CASTILLA_Y_LEON,CANTALAPIEDRA
SEVILLA,ANDALUCIA,UMBRETE
GUIPUZCOA,PAIS_VASCO,DONOSTIA
TARRAGONA,CATALUNA_,CABACES
ZARAGOZA,ARAGON,VILLAMAYOR_DE_GALLEGO
CUENCA,CASTILLA_LA_MANCHA,MOTA_DEL_CUERVO
GRANADA,ANDALUCIA,AMBROZ
LERIDA,CATALUNA_,CABANABONA
ORENSE,GALICIA,AS_CASAS_DA_VEIGA
ALICANTE,VALENCIA,TORREVIEJA
ALBACETE,CASTILLA_LA_MANCHA,BALAZOTE
ALBACETE,CASTILLA_LA_MANCHA,MULLIDAR
BARCELONA,CATALUNA_,CASTELL_DE_LARENY
BARCELONA,CATALUNA_,CASTELLAR
BARCELONA,CATALUNA_,MONISTROL_DE_CALDERS
BADAJOZ,EXTREMADURA,LA_HABA
CACERES,EXTREMADURA,ARROLOBOS
CORDOBA,ANDALUCIA,PALMA_DEL_RIO
GIRONA,CATALUNA_,EL_PORT_DE_LA_SELVA
GIRONA,CATALUNA_,SANT_FELIU_DE_GUIXOLS
HUELVA,ANDALUCIA,ALMONASTER_LA_REAL
HUESCA,ARAGON,NOVES
LERIDA,CATALUNA_,ALMACELLES
LUGO,GALICIA,FOLGUEIRAS
MURCIA,MURCIA,PLIEGO
MURCIA,MURCIA,TORREAGUERA
NAVARRA,NAVARRA,CASCANTE
NAVARRA,NAVARRA,ELORZ
PALENCIA,CASTILLA_Y_LEON,QUINTANA_DEL_PUENTE
PONTEVEDRA,GALICIA,LANTANO
CANTABRIA,CANTABRIA,CACICEDO
SALAMANCA,CASTILLA_Y_LEON,ALDEANUEVA_DE_LA_SIERRA
SALAMANCA,CASTILLA_Y_LEON,SANTIBANEZ_DE_BEJAR
SEGOVIA,CASTILLA_Y_LEON,SAN_CRISTOBAL_DE_CUELLAR
TOLEDO,CASTILLA_LA_MANCHA,PUEBLO_LOS_CERRALBOS
VALENCIA,VALENCIA,BENIFLA
VALLADOLID,CASTILLA_Y_LEON,MEDINA_DE_RIOSECO
VALLADOLID,CASTILLA_Y_LEON,SAN_VICENTE_DEL_PALACIO
GIRONA,CATALUNA_,COGOLLS
ALICANTE,VALENCIA,MONNEGRE
ALMERIA,ANDALUCIA,BENIZALON
BARCELONA,CATALUNA_,MALGRAT_DE_MAR
BARCELONA,CATALUNA_,MONTMELO
BADAJOZ,EXTREMADURA,HINOJOSA_DEL_VALLE
LAS_PALMAS,CANARIAS,TETIR
GRANADA,ANDALUCIA,YEGEN
HUESCA,ARAGON,ENATE
HUESCA,ARAGON,ESPLUS
JAEN,ANDALUCIA,HIGUERA_DE_CALATRAVA
JAEN,ANDALUCIA,SABIOTE
LA_RIOJA,LA_RIOJA,ARRUBAL
ASTURIAS,ASTURIAS,BIMENES
PONTEVEDRA,GALICIA,MARIN
SALAMANCA,CASTILLA_Y_LEON,FLORIDA_DE_LIEBANA
SALAMANCA,CASTILLA_Y_LEON,VITIGUDINO
TARRAGONA,CATALUNA_,VESPELLA
VALENCIA,VALENCIA,MISLATA
VALLADOLID,CASTILLA_Y_LEON,MONTEMAYOR_DE_PILILLA
ZARAGOZA,ARAGON,LUCENA_DE_JALON
ZARAGOZA,ARAGON,ORERA
LUGO,GALICIA,OUTEIRO_DE_REI
MADRID,MADRID,VALDEMORILLO
ALICANTE,VALENCIA,EL_CAMPELLO
BARCELONA,CATALUNA_,COLLBATO
BARCELONA,CATALUNA_,SANTA_MARIA_DE_MARTORELLES
BURGOS,CASTILLA_Y_LEON,CASTRILLO_DE_RIO_PISUERGA
CADIZ,ANDALUCIA,BORNOS
CADIZ,ANDALUCIA,CANTARRANAS
CADIZ,ANDALUCIA,CHICLANA_DE_LA_FRONTERA
CADIZ,ANDALUCIA,DONA_VIOLETA
CORDOBA,ANDALUCIA,FUENTE_PALMERA
CIUDAD_REAL,CASTILLA_LA_MANCHA,TORRE_DE_JUAN_ABAD
CUENCA,CASTILLA_LA_MANCHA,POZOSECO
GIRONA,CATALUNA_,LESTARTIT
GIRONA,CATALUNA_,PALABORRELL
LUGO,GALICIA,ADELAN
MALAGA,ANDALUCIA,COMARES
NAVARRA,NAVARRA,CINTRUENIGO
NAVARRA,NAVARRA,IRURTZUN
NAVARRA,NAVARRA,LIEDENA
ORENSE,GALICIA,OURENSE
PALENCIA,CASTILLA_Y_LEON,CORNON_DE_LA_PENA
PALENCIA,CASTILLA_Y_LEON,OSORNO
CANTABRIA,CANTABRIA,LAREDO
CANTABRIA,CANTABRIA,PIE_DE_CONCHA
CANTABRIA,CANTABRIA,VILLAMONICO
CANTABRIA,CANTABRIA,VILLAR
SALAMANCA,CASTILLA_Y_LEON,FUENTES_DE_BEJAR
SEGOVIA,CASTILLA_Y_LEON,RIAZA
TERUEL,ARAGON,FUENTES_CALIENTES
TERUEL,ARAGON,LOS_PERTEGACES
SANTA_CRUZ_DE_TENERIFE,CANARIAS,ARMENIME
SANTA_CRUZ_DE_TENERIFE,CANARIAS,EL_PILAR
SANTA_CRUZ_DE_TENERIFE,CANARIAS,EL_RIO_DE_ARICO
SANTA_CRUZ_DE_TENERIFE,CANARIAS,MONTANA_FRIA
SANTA_CRUZ_DE_TENERIFE,CANARIAS,SAN_MIGUEL
SANTA_CRUZ_DE_TENERIFE,CANARIAS,TRIANA
SANTA_CRUZ_DE_TENERIFE,CANARIAS,VALLE_GRAN_REY
ZAMORA,CASTILLA_Y_LEON,QUIRUELAS_DE_VIDRIALES
ZAMORA,CASTILLA_Y_LEON,TABARA
BURGOS,CASTILLA_Y_LEON,VILLALBA_DE_DUERO
CORDOBA,ANDALUCIA,CASTRO_DEL_RIO
LA_RIOJA,LA_RIOJA,VILLASECA
NAVARRA,NAVARRA,UITZI
ASTURIAS,ASTURIAS,SAN_ROQUE_DEL_ACEBAL
BARCELONA,CATALUNA_,CASTELLVI_DE_LA_MARCA
BARCELONA,CATALUNA_,MONTSERRAT
BURGOS,CASTILLA_Y_LEON,CASTRILLO_DE_LA_REINA
LA_CORUNA,GALICIA,FARO
LAS_PALMAS,CANARIAS,LOS_TOSCONES
LAS_PALMAS,CANARIAS,MAGUEZ
