adju_geo_region,adju_geo_city,adju_geo_region_name,geo_dma_bespoke
SP,AGUAS_DE_SANTA_BARBARA,SAO_PAULO,UNCLASSIFIED
SP,BERTIOGA,SAO_PAULO,UNCLASSIFIED
SP,MINEIROS_DO_TIETE,SAO_PAULO,UNCLASSIFIED
SP,PIRASSUNUNGA,SAO_PAULO,UNCLASSIFIED
SP,SANTA_MERCEDES,SAO_PAULO,UNCLASSIFIED
SP,SUD_MENUCCI,SAO_PAULO,UNCLASSIFIED
TO,PEIXE,TOCANTINS,UNCLASSIFIED
BA,ANGUERA,BAHIA,UNCLASSIFIED
BA,CACHOEIRA,BAHIA,SALVADOR
BA,CAETITE,BAHIA,UNCLASSIFIED
BA,COTEGIPE,BAHIA,UNCLASSIFIED
BA,IBIRAPITANGA,BAHIA,UNCLASSIFIED
BA,RIBEIRAO_DO_LARGO,BAHIA,UNCLASSIFIED
BA,SAO_FELIX,BAHIA,SALVADOR
BA,SITIO_DO_QUINTO,BAHIA,UNCLASSIFIED
BA,VARZEA_DO_POCO,BAHIA,SALVADOR
CE,FLORES,CEARA,UNCLASSIFIED
ES,ARACE,ESPIRITO_SANTO,UNCLASSIFIED
ES,MONTANHA,ESPIRITO_SANTO,UNCLASSIFIED
ES,NOVA_VENECIA,ESPIRITO_SANTO,UNCLASSIFIED
GO,ARUANA,GOIAS,GOIANIA
GO,GOIALANDIA,GOIAS,UNCLASSIFIED
GO,PALMINOPOLIS,GOIAS,GOIANIA
GO,PORTEIRAO,GOIAS,UNCLASSIFIED
MA,JOSELANDIA,MARANHAO,UNCLASSIFIED
MA,PASTOS_BONS,MARANHAO,UNCLASSIFIED
MA,ZE_DOCA,MARANHAO,SAO_LUIS
MG,BELA_VISTA_DE_MINAS,MINAS_GERAIS,BELO_HORIZONTE
MG,BELO_HORIZONTE,MINAS_GERAIS,BELO_HORIZONTE
MG,BUENO_BRANDAO,MINAS_GERAIS,UNCLASSIFIED
MG,CAETE,MINAS_GERAIS,BELO_HORIZONTE
MG,CALDAS,MINAS_GERAIS,UNCLASSIFIED
MG,CONGONHAS_DO_NORTE,MINAS_GERAIS,BELO_HORIZONTE
MG,CONTRATO,MINAS_GERAIS,UNCLASSIFIED
MG,CRISTALIA,MINAS_GERAIS,UNCLASSIFIED
MG,GLAUCILANDIA,MINAS_GERAIS,UNCLASSIFIED
MG,INIMUTABA,MINAS_GERAIS,UNCLASSIFIED
MG,PATRIMONIO,MINAS_GERAIS,UNCLASSIFIED
MG,PERDIGAO,MINAS_GERAIS,UNCLASSIFIED
MG,PONTE_ALTA,MINAS_GERAIS,UNCLASSIFIED
MG,PRESIDENTE_OLEGARIO,MINAS_GERAIS,UNCLASSIFIED
MG,SANTA_MARIA_DE_ITABIRA,MINAS_GERAIS,UNCLASSIFIED
MG,TAIOBEIRAS,MINAS_GERAIS,UNCLASSIFIED
MG,VALADARES,MINAS_GERAIS,UNCLASSIFIED
MG,VERDELANDIA,MINAS_GERAIS,UNCLASSIFIED
MS,AQUIDAUANA,MATO_GROSSO_DO_SUL,CAMPO_GRANDE
MS,BAIANOPOLIS,MATO_GROSSO_DO_SUL,UNCLASSIFIED
MS,CARACOL,MATO_GROSSO_DO_SUL,UNCLASSIFIED
MT,AGUA_FRIA,MATO_GROSSO,UNCLASSIFIED
MT,COLIDER,MATO_GROSSO,UNCLASSIFIED
MT,ITAUBA,MATO_GROSSO,UNCLASSIFIED
MT,NOVA_CANAA_DO_NORTE,MATO_GROSSO,UNCLASSIFIED
MT,PONTES_E_LACERDA,MATO_GROSSO,CUIABA
PA,BRASIL_NOVO,PARA,BELEM
PA,SAO_FELIX_DO_XINGU,PARA,UNCLASSIFIED
PB,SAO_JOAO_DO_TIGRE,PARAIBA,UNCLASSIFIED
PB,SAO_MIGUEL_DE_TAIPU,PARAIBA,JOAO_PESSOA
PE,ITAIBA,PERNAMBUCO,UNCLASSIFIED
PE,RAJADA,PERNAMBUCO,UNCLASSIFIED
PI,BELA_VISTA_DO_PIAUI,PIAUI,UNCLASSIFIED
PI,COLONIA_DO_PIAUI,PIAUI,UNCLASSIFIED
PI,LAGOA_ALEGRE,PIAUI,TERESINA
PI,SANTA_LUZ,PIAUI,UNCLASSIFIED
PR,ASSIS_CHATEAUBRIAND,PARANA,UNCLASSIFIED
PR,CORONEL_DOMINGOS_SOARES,PARANA,UNCLASSIFIED
PR,VENTANIA,PARANA,UNCLASSIFIED
RJ,AREAL,RIO_DE_JANEIRO,UNCLASSIFIED
RJ,SERRINHA,RIO_DE_JANEIRO,UNCLASSIFIED
RN,LAJES,RIO_GRANDE_DO_NORTE,UNCLASSIFIED
RN,SANTA_MARIA,RIO_GRANDE_DO_NORTE,NATAL
RN,SAO_JOAO_DO_SABUGI,RIO_GRANDE_DO_NORTE,UNCLASSIFIED
RN,SAO_MIGUEL,RIO_GRANDE_DO_NORTE,UNCLASSIFIED
RN,SAO_VICENTE,RIO_GRANDE_DO_NORTE,UNCLASSIFIED
RN,TAIPU,RIO_GRANDE_DO_NORTE,NATAL
RN,TENENTE_LAURENTINO_CRUZ,RIO_GRANDE_DO_NORTE,UNCLASSIFIED
RN,TIBAU,RIO_GRANDE_DO_NORTE,UNCLASSIFIED
RS,BARRACAO,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,CARLOS_BARBOSA,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,CENTENARIO,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,MACHADINHO,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,NOVA_PALMA,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,QUINTAO,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,RONDINHA,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,TRIUNFO,RIO_GRANDE_DO_SUL,PORTO_ALEGRE
RS,TUPANCI_DO_SUL,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,VILA_MARIA,RIO_GRANDE_DO_SUL,UNCLASSIFIED
SC,RANCHO_QUEIMADO,SANTA_CATARINA,FLORIANOPOLIS
SC,SERRA_ALTA,SANTA_CATARINA,UNCLASSIFIED
SE,LAGARTO,SERGIPE,ARACAJU
SP,ATLANTIDA,SAO_PAULO,UNCLASSIFIED
SP,BANANAL,SAO_PAULO,UNCLASSIFIED
SP,BEBEDOURO,SAO_PAULO,UNCLASSIFIED
SP,CASSIA_DOS_COQUEIROS,SAO_PAULO,UNCLASSIFIED
TO,PONTE_ALTA_DO_BOM_JESUS,TOCANTINS,UNCLASSIFIED
AL,IGACI,ALAGOAS,MACEIO
AM,ALVARAES,AMAZONAS,MANAUS
AM,ANAMA,AMAZONAS,UNCLASSIFIED
AM,EIRUNEPE,AMAZONAS,MANAUS
AM,MOURA,AMAZONAS,UNCLASSIFIED
BA,IBIRAPUA,BAHIA,UNCLASSIFIED
BA,JAUA,BAHIA,UNCLASSIFIED
BA,RIO_DO_ANTONIO,BAHIA,UNCLASSIFIED
BA,RODA_VELHA,BAHIA,UNCLASSIFIED
BA,VEREDA,BAHIA,UNCLASSIFIED
CE,ARANAU,CEARA,UNCLASSIFIED
CE,FARIAS_BRITO,CEARA,UNCLASSIFIED
CE,ITAICABA,CEARA,FORTALEZA
ES,BAIXO_GUANDU,ESPIRITO_SANTO,UNCLASSIFIED
ES,ITAIMBE,ESPIRITO_SANTO,UNCLASSIFIED
ES,IUNA,ESPIRITO_SANTO,UNCLASSIFIED
GO,IVOLANDIA,GOIAS,GOIANIA
GO,PIRANHAS,GOIAS,GOIANIA
GO,PROFESSOR_JAMIL,GOIAS,GOIANIA
GO,SAO_GABRIEL_DE_GOIAS,GOIAS,UNCLASSIFIED
GO,TRES_RANCHOS,GOIAS,UNCLASSIFIED
GO,TROMBAS,GOIAS,UNCLASSIFIED
GO,VILA_PROPICIO,GOIAS,GOIANIA
MA,FORTALEZA_DOS_NOGUEIRAS,MARANHAO,UNCLASSIFIED
MA,PIO_XII,MARANHAO,UNCLASSIFIED
MG,ATALEIA,MINAS_GERAIS,UNCLASSIFIED
MG,GONCALVES,MINAS_GERAIS,UNCLASSIFIED
MG,ITAOBIM,MINAS_GERAIS,UNCLASSIFIED
MG,MALACACHETA,MINAS_GERAIS,UNCLASSIFIED
MG,MIRAGAIA,MINAS_GERAIS,UNCLASSIFIED
MG,NANUQUE,MINAS_GERAIS,UNCLASSIFIED
MG,NOVA_UNIAO,MINAS_GERAIS,BELO_HORIZONTE
MG,PASSA_QUATRO,MINAS_GERAIS,UNCLASSIFIED
MG,QUELUZITO,MINAS_GERAIS,BELO_HORIZONTE
MG,RIO_ACIMA,MINAS_GERAIS,BELO_HORIZONTE
MG,SAO_LOURENCO,MINAS_GERAIS,UNCLASSIFIED
MS,GUACU,MATO_GROSSO_DO_SUL,UNCLASSIFIED
MT,JUARA,MATO_GROSSO,UNCLASSIFIED
MT,VARZEA_GRANDE,MATO_GROSSO,CUIABA
PA,CARAJAS,PARA,UNCLASSIFIED
PA,PALESTINA_DO_PARA,PARA,UNCLASSIFIED
PB,ESPERANCA,PARAIBA,UNCLASSIFIED
PB,PITIMBU,PARAIBA,JOAO_PESSOA
PB,RIBEIRA,PARAIBA,UNCLASSIFIED
PB,SERRA_REDONDA,PARAIBA,UNCLASSIFIED
PB,SOLANEA,PARAIBA,UNCLASSIFIED
PE,CARPINA,PERNAMBUCO,RECIFE
PI,BOQUEIRAO_DO_PIAUI,PIAUI,TERESINA
PI,SANTA_FILOMENA,PIAUI,UNCLASSIFIED
PI,SAO_LOURENCO_DO_PIAUI,PIAUI,UNCLASSIFIED
PI,TANQUE_DO_PIAUI,PIAUI,UNCLASSIFIED
PR,CAMPINA_DO_SIMAO,PARANA,UNCLASSIFIED
PR,GUAIRA,PARANA,UNCLASSIFIED
PR,MARQUINHO,PARANA,UNCLASSIFIED
PR,MEDIANEIRA,PARANA,UNCLASSIFIED
PR,MORRETES,PARANA,CURITBA
PR,PINHAO,PARANA,UNCLASSIFIED
PR,PORTO_RICO,PARANA,UNCLASSIFIED
PR,SANTO_ANTONIO,PARANA,UNCLASSIFIED
RJ,BOM_JARDIM,RIO_DE_JANEIRO,UNCLASSIFIED
RJ,DOUTOR_ELIAS,RIO_DE_JANEIRO,UNCLASSIFIED
RJ,ITALVA,RIO_DE_JANEIRO,UNCLASSIFIED
RJ,QUATIS,RIO_DE_JANEIRO,UNCLASSIFIED
RN,JANDUIS,RIO_GRANDE_DO_NORTE,UNCLASSIFIED
RN,JARDIM_DE_ANGICOS,RIO_GRANDE_DO_NORTE,UNCLASSIFIED
RN,OURO_BRANCO,RIO_GRANDE_DO_NORTE,UNCLASSIFIED
RS,CACHOEIRINHA,RIO_GRANDE_DO_SUL,PORTO_ALEGRE
RS,CAMPO_BOM,RIO_GRANDE_DO_SUL,PORTO_ALEGRE
RS,CHARQUEADAS,RIO_GRANDE_DO_SUL,PORTO_ALEGRE
RS,DAVID_CANABARRO,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,HIDRAULICA,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,IGREJINHA,RIO_GRANDE_DO_SUL,PORTO_ALEGRE
RS,MATO_LEITAO,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,NAO_ME_TOQUE,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,ROQUE_GONZALES,RIO_GRANDE_DO_SUL,UNCLASSIFIED
SC,ANCHIETA,SANTA_CATARINA,UNCLASSIFIED
SC,CAMPO_ERE,SANTA_CATARINA,UNCLASSIFIED
SC,ITAJAI,SANTA_CATARINA,UNCLASSIFIED
SC,ITAJUBA,SANTA_CATARINA,UNCLASSIFIED
SC,JABORA,SANTA_CATARINA,UNCLASSIFIED
SC,LAGES,SANTA_CATARINA,UNCLASSIFIED
SC,PONTE_ALTA_DO_NORTE,SANTA_CATARINA,UNCLASSIFIED
SC,SAO_BERNARDINO,SANTA_CATARINA,UNCLASSIFIED
SE,SAO_FRANCISCO,SERGIPE,ARACAJU
SP,ALVARES_FLORENCE,SAO_PAULO,UNCLASSIFIED
SP,NOVA_ALIANCA,SAO_PAULO,UNCLASSIFIED
SP,SEBASTIANOPOLIS_DO_SUL,SAO_PAULO,UNCLASSIFIED
BA,ALAGOINHAS,BAHIA,UNCLASSIFIED
BA,BURACICA,BAHIA,UNCLASSIFIED
BA,CONCEICAO_DO_ALMEIDA,BAHIA,SALVADOR
BA,ITAETE,BAHIA,SALVADOR
BA,JOAO_AMARO,BAHIA,UNCLASSIFIED
BA,NARANDIBA,BAHIA,UNCLASSIFIED
BA,RIBEIRA_DO_AMPARO,BAHIA,SALVADOR
BA,SAO_GONCALO_DOS_CAMPOS,BAHIA,UNCLASSIFIED
CE,ACARAU,CEARA,FORTALEZA
CE,PACAJUS,CEARA,FORTALEZA
ES,ARACATIBA,ESPIRITO_SANTO,UNCLASSIFIED
GO,OUROANA,GOIAS,UNCLASSIFIED
GO,POSSE,GOIAS,UNCLASSIFIED
GO,SAO_DOMINGOS,GOIAS,UNCLASSIFIED
GO,SAO_SIMAO,GOIAS,UNCLASSIFIED
GO,TURVELANDIA,GOIAS,UNCLASSIFIED
MA,SAO_BERNARDO,MARANHAO,SAO_LUIS
MG,ALFREDO_VASCONCELOS,MINAS_GERAIS,UNCLASSIFIED
MG,DOM_BOSCO,MINAS_GERAIS,UNCLASSIFIED
MG,ITAIPE,MINAS_GERAIS,UNCLASSIFIED
MG,JAPARAIBA,MINAS_GERAIS,UNCLASSIFIED
MG,MANGA,MINAS_GERAIS,UNCLASSIFIED
MG,PIUMHI,MINAS_GERAIS,UNCLASSIFIED
MG,SANTA_BARBARA_DO_LESTE,MINAS_GERAIS,UNCLASSIFIED
MG,SAO_GONCALO_DO_SAPUCAI,MINAS_GERAIS,UNCLASSIFIED
MG,SAO_JOAO_DO_ORIENTE,MINAS_GERAIS,UNCLASSIFIED
MG,SAO_JOSE_DO_BURITI,MINAS_GERAIS,UNCLASSIFIED
MG,SERRANOS,MINAS_GERAIS,UNCLASSIFIED
MG,URUANA_DE_MINAS,MINAS_GERAIS,UNCLASSIFIED
MS,CORONEL_SAPUCAIA,MATO_GROSSO_DO_SUL,UNCLASSIFIED
MT,AGUAPEI,MATO_GROSSO,UNCLASSIFIED
MT,RONDONOPOLIS,MATO_GROSSO,UNCLASSIFIED
PA,TERRA_SANTA,PARA,UNCLASSIFIED
PB,AREIA,PARAIBA,UNCLASSIFIED
PB,PEDRAS_DE_FOGO,PARAIBA,JOAO_PESSOA
PB,UMBUZEIRO,PARAIBA,UNCLASSIFIED
PE,CARUARU,PERNAMBUCO,UNCLASSIFIED
PE,OLINDA,PERNAMBUCO,RECIFE
PE,VERTENTE_DO_LERIO,PERNAMBUCO,UNCLASSIFIED
PI,ASSUNCAO_DO_PIAUI,PIAUI,TERESINA
PI,CAPITAO_DE_CAMPOS,PIAUI,TERESINA
PI,FRONTEIRAS,PIAUI,UNCLASSIFIED
PI,NOVO_ORIENTE_DO_PIAUI,PIAUI,TERESINA
PR,CAPANEMA,PARANA,UNCLASSIFIED
PR,CRUZ_MACHADO,PARANA,UNCLASSIFIED
PR,FRANCISCO_ALVES,PARANA,UNCLASSIFIED
PR,GUARANIACU,PARANA,UNCLASSIFIED
PR,JOAQUIM_TAVORA,PARANA,UNCLASSIFIED
PR,JUSSARA,PARANA,UNCLASSIFIED
PR,PONTA_GROSSA,PARANA,UNCLASSIFIED
PR,QUATRO_PONTES,PARANA,UNCLASSIFIED
PR,SANTO_INACIO,PARANA,UNCLASSIFIED
PR,VILA_GUAY,PARANA,UNCLASSIFIED
RN,RIACHUELO,RIO_GRANDE_DO_NORTE,NATAL
RS,BOM_JESUS,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,BROCHIER,RIO_GRANDE_DO_SUL,PORTO_ALEGRE
RS,FARIA_LEMOS,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,GUABIJU,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,IBARAMA,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,LAGOA_DOS_TRES_CANTOS,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,NOSSA_SENHORA_DA_SAUDE,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,NOVA_BASSANO,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,REDENTORA,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,SANTA_MARIA,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,SAO_JORGE,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,TAINHAS,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,VIADUTOS,RIO_GRANDE_DO_SUL,UNCLASSIFIED
SC,CORREIA_PINTO,SANTA_CATARINA,UNCLASSIFIED
SC,IBIRAMA,SANTA_CATARINA,UNCLASSIFIED
SC,TRES_BARRAS,SANTA_CATARINA,UNCLASSIFIED
SP,AGUAS_DE_SAO_PEDRO,SAO_PAULO,CAMPINAS
SP,AURIFLAMA,SAO_PAULO,UNCLASSIFIED
SP,BOITUVA,SAO_PAULO,UNCLASSIFIED
SP,CANITAR,SAO_PAULO,UNCLASSIFIED
SP,ECHAPORA,SAO_PAULO,UNCLASSIFIED
SP,MACEDONIA,SAO_PAULO,UNCLASSIFIED
SP,NUPORANGA,SAO_PAULO,UNCLASSIFIED
SP,SANTA_BRANCA,SAO_PAULO,UNCLASSIFIED
SP,SANTA_CRUZ_DAS_PALMEIRAS,SAO_PAULO,UNCLASSIFIED
SP,TUPI_PAULISTA,SAO_PAULO,UNCLASSIFIED
SP,VISTA_ALEGRE_DO_ALTO,SAO_PAULO,UNCLASSIFIED
TO,ITAGUATINS,TOCANTINS,UNCLASSIFIED
TO,NAZARE,TOCANTINS,UNCLASSIFIED
AC,CAPIXABA,ACRE,RIO_BRANCO
AL,INHAPI,ALAGOAS,MACEIO
AL,POCO_DAS_TRINCHEIRAS,ALAGOAS,MACEIO
AL,SANTA_LUZIA_DO_NORTE,ALAGOAS,MACEIO
BA,BARREIRAS,BAHIA,UNCLASSIFIED
BA,INUBIA,BAHIA,UNCLASSIFIED
CE,ARUARU,CEARA,UNCLASSIFIED
CE,MACARAU,CEARA,UNCLASSIFIED
CE,MAURITI,CEARA,UNCLASSIFIED
ES,CRISTAL_DO_NORTE,ESPIRITO_SANTO,UNCLASSIFIED
ES,RIO_NOVO_DO_SUL,ESPIRITO_SANTO,UNCLASSIFIED
ES,VIANA,ESPIRITO_SANTO,VITORIA
GO,BONFINOPOLIS,GOIAS,GOIANIA
GO,EDILANDIA,GOIAS,UNCLASSIFIED
GO,VARJAO,GOIAS,GOIANIA
MA,BELA_VISTA_DO_MARANHAO,MARANHAO,UNCLASSIFIED
MA,BEQUIMAO,MARANHAO,SAO_LUIS
MG,AIMORES,MINAS_GERAIS,UNCLASSIFIED
MG,APARECIDA_DE_MINAS,MINAS_GERAIS,UNCLASSIFIED
MG,ARGIRITA,MINAS_GERAIS,UNCLASSIFIED
MG,ESTRELA_DA_BARRA,MINAS_GERAIS,UNCLASSIFIED
MG,GUARDINHA,MINAS_GERAIS,UNCLASSIFIED
MG,ITANHANDU,MINAS_GERAIS,UNCLASSIFIED
MG,MADRE_DE_DEUS_DE_MINAS,MINAS_GERAIS,BELO_HORIZONTE
MG,MARIO_CAMPOS,MINAS_GERAIS,BELO_HORIZONTE
MG,NOVA_ERA,MINAS_GERAIS,BELO_HORIZONTE
MG,PONTO_CHIQUE,MINAS_GERAIS,UNCLASSIFIED
MG,POUSO_ALTO,MINAS_GERAIS,UNCLASSIFIED
MG,SANTANA_DO_DESERTO,MINAS_GERAIS,UNCLASSIFIED
MG,SANTANA_DO_RIACHO,MINAS_GERAIS,BELO_HORIZONTE
MG,SANTANA_DOS_MONTES,MINAS_GERAIS,BELO_HORIZONTE
MG,SAO_BENTO_ABADE,MINAS_GERAIS,UNCLASSIFIED
MG,SAO_THOME_DAS_LETRAS,MINAS_GERAIS,UNCLASSIFIED
MG,SETUBINHA,MINAS_GERAIS,UNCLASSIFIED
MS,RIO_BRILHANTE,MATO_GROSSO_DO_SUL,UNCLASSIFIED
MS,SAO_GABRIEL_DO_OESTE,MATO_GROSSO_DO_SUL,CAMPO_GRANDE
MT,FIGUEIROPOLIS_DOESTE,MATO_GROSSO,CUIABA
MT,LUCAS_DO_RIO_VERDE,MATO_GROSSO,UNCLASSIFIED
MT,NOVO_SAO_JOAQUIM,MATO_GROSSO,UNCLASSIFIED
MT,PLANALTO_DA_SERRA,MATO_GROSSO,UNCLASSIFIED
PA,GOIANESIA_DO_PARA,PARA,BELEM
PA,JACUNDA,PARA,BELEM
PA,MOJU,PARA,BELEM
PB,BAIA_DA_TRAICAO,PARAIBA,JOAO_PESSOA
PB,SAO_JOSE_DOS_CORDEIROS,PARAIBA,UNCLASSIFIED
PE,DORMENTES,PERNAMBUCO,UNCLASSIFIED
PE,LAGOA_DO_ITAENGA,PERNAMBUCO,RECIFE
PR,AGUA_BOA,PARANA,UNCLASSIFIED
PR,MARILANDIA_DO_SUL,PARANA,UNCLASSIFIED
PR,PEROLA_DOESTE,PARANA,UNCLASSIFIED
PR,SAO_JOSE_DOS_PINHAIS,PARANA,CURITBA
RJ,CARMO,RIO_DE_JANEIRO,UNCLASSIFIED
RN,AREIA_BRANCA,RIO_GRANDE_DO_NORTE,UNCLASSIFIED
RS,CAMPESTRE,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,MARATA,RIO_GRANDE_DO_SUL,PORTO_ALEGRE
RS,SAO_LOURENCO_DAS_MISSOES,RIO_GRANDE_DO_SUL,UNCLASSIFIED
SC,CUNHA_PORA,SANTA_CATARINA,UNCLASSIFIED
SE,ILHA_DAS_FLORES,SERGIPE,UNCLASSIFIED
SP,AMPARO,SAO_PAULO,CAMPINAS
SP,CAMPOS_DO_JORDAO,SAO_PAULO,UNCLASSIFIED
SP,DRACENA,SAO_PAULO,UNCLASSIFIED
SP,IGARAPAVA,SAO_PAULO,UNCLASSIFIED
SP,ITABERA,SAO_PAULO,UNCLASSIFIED
SP,SERRA_NEGRA,SAO_PAULO,CAMPINAS
SP,SUMARE,SAO_PAULO,CAMPINAS
SP,TORRE_DE_PEDRA,SAO_PAULO,UNCLASSIFIED
TO,CHAPADA_DE_AREIA,TOCANTINS,PALMAS
AL,ROTEIRO,ALAGOAS,MACEIO
AM,PAUINI,AMAZONAS,MANAUS
BA,IBIRAJA,BAHIA,UNCLASSIFIED
BA,ITAMIRA,BAHIA,UNCLASSIFIED
BA,JUREMAL,BAHIA,UNCLASSIFIED
BA,LAMARAO,BAHIA,UNCLASSIFIED
BA,MAIRI,BAHIA,SALVADOR
BA,REMANSO,BAHIA,UNCLASSIFIED
BA,URANDI,BAHIA,UNCLASSIFIED
CE,AIUABA,CEARA,UNCLASSIFIED
CE,CAICARA,CEARA,UNCLASSIFIED
CE,COITE,CEARA,UNCLASSIFIED
ES,DOMINGOS_MARTINS,ESPIRITO_SANTO,VITORIA
ES,SANTA_MARTA,ESPIRITO_SANTO,UNCLASSIFIED
GO,APARECIDA_DO_RIO_DOCE,GOIAS,UNCLASSIFIED
GO,MONTES_CLAROS_DE_GOIAS,GOIAS,GOIANIA
MA,GONCALVES_DIAS,MARANHAO,UNCLASSIFIED
MA,PACO_DO_LUMIAR,MARANHAO,SAO_LUIS
MG,ANDRADAS,MINAS_GERAIS,UNCLASSIFIED
MG,BARRA_FELIZ,MINAS_GERAIS,UNCLASSIFIED
MG,BERILO,MINAS_GERAIS,UNCLASSIFIED
MG,BOA_FAMILIA,MINAS_GERAIS,UNCLASSIFIED
MG,BREJAUBA,MINAS_GERAIS,UNCLASSIFIED
MG,CACARATIBA,MINAS_GERAIS,UNCLASSIFIED
MG,CHAVESLANDIA,MINAS_GERAIS,UNCLASSIFIED
MG,CONGONHAL,MINAS_GERAIS,UNCLASSIFIED
MG,DIVINOLANDIA_DE_MINAS,MINAS_GERAIS,UNCLASSIFIED
MG,ESPIRITO_SANTO_DO_DOURADO,MINAS_GERAIS,UNCLASSIFIED
MG,ITACARAMBI,MINAS_GERAIS,UNCLASSIFIED
MG,JOAIMA,MINAS_GERAIS,UNCLASSIFIED
MG,ORATORIOS,MINAS_GERAIS,BELO_HORIZONTE
MG,PAIOLINHO,MINAS_GERAIS,UNCLASSIFIED
MG,PARAGUACU,MINAS_GERAIS,UNCLASSIFIED
MG,PATROCINIO_DO_MURIAE,MINAS_GERAIS,UNCLASSIFIED
MG,TORNEIROS,MINAS_GERAIS,UNCLASSIFIED
MS,FIGUEIRAO,MATO_GROSSO_DO_SUL,CAMPO_GRANDE
MS,LADARIO,MATO_GROSSO_DO_SUL,UNCLASSIFIED
MT,CANGAS,MATO_GROSSO,UNCLASSIFIED
MT,NOVA_SANTA_HELENA,MATO_GROSSO,UNCLASSIFIED
PB,CATURITE,PARAIBA,UNCLASSIFIED
PB,ITAPORANGA,PARAIBA,UNCLASSIFIED
PB,JOAO_PESSOA,PARAIBA,JOAO_PESSOA
PB,SANTA_TEREZINHA,PARAIBA,UNCLASSIFIED
PB,TAVARES,PARAIBA,UNCLASSIFIED
PE,CAMARAGIBE,PERNAMBUCO,RECIFE
PE,LAGOA_GRANDE,PERNAMBUCO,UNCLASSIFIED
PE,LIMOEIRO,PERNAMBUCO,RECIFE
PE,PARANATAMA,PERNAMBUCO,UNCLASSIFIED
PE,SAO_JOSE,PERNAMBUCO,UNCLASSIFIED
PI,AVELINO_LOPES,PIAUI,TERESINA
PI,CAMPINAS_DO_PIAUI,PIAUI,UNCLASSIFIED
PI,GUADALUPE,PIAUI,UNCLASSIFIED
PI,SAO_JOAO_DO_ARRAIAL,PIAUI,UNCLASSIFIED
PI,SAO_MIGUEL_DO_TAPUIO,PIAUI,TERESINA
PI,SEBASTIAO_LEAL,PIAUI,UNCLASSIFIED
PR,CAFEARA,PARANA,UNCLASSIFIED
PR,MARGARIDA,PARANA,UNCLASSIFIED
PR,RIO_CLARO_DO_SUL,PARANA,UNCLASSIFIED
PR,SANTA_CRUZ,PARANA,UNCLASSIFIED
PR,SANTA_TEREZINHA_DE_ITAIPU,PARANA,UNCLASSIFIED
PR,UNIAO_DA_VITORIA,PARANA,UNCLASSIFIED
RJ,CONSERVATORIA,RIO_DE_JANEIRO,UNCLASSIFIED
RN,SEVERIANO_MELO,RIO_GRANDE_DO_NORTE,UNCLASSIFIED
RS,BARRA_DO_QUARAI,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,BOSSOROCA,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,CACIQUE_DOBLE,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,ERVAL_GRANDE,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,PINHAL_GRANDE,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,SALTO_DO_JACUI,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,SAO_DOMINGOS_DO_SUL,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,SAO_JOSE_DO_SUL,RIO_GRANDE_DO_SUL,PORTO_ALEGRE
RS,SERAFINA_CORREA,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,SINIMBU,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,VISTA_ALEGRE,RIO_GRANDE_DO_SUL,UNCLASSIFIED
SC,BARRA_BONITA,SANTA_CATARINA,UNCLASSIFIED
SC,GUARAMIRIM,SANTA_CATARINA,UNCLASSIFIED
SE,CARIRA,SERGIPE,ARACAJU
SE,INDIAROBA,SERGIPE,ARACAJU
SP,BARRANIA,SAO_PAULO,UNCLASSIFIED
SP,CHARQUEADA,SAO_PAULO,CAMPINAS
