gmt_trans_date,geo_dma,purchase,cancel
2/8/2020,527,704,95
2/8/2020,533,629,94
2/8/2020,536,62,7
2/8/2020,539,1647,221
2/8/2020,547,110,16
2/8/2020,548,527,95
2/8/2020,551,97,23
2/8/2020,554,9,4
2/8/2020,563,351,68
2/8/2020,566,270,49
2/8/2020,573,195,28
2/8/2020,574,59,13
2/8/2020,597,13,0
2/8/2020,598,16,0
2/8/2020,609,540,99
2/8/2020,624,43,6
2/8/2020,626,14,1
2/8/2020,640,284,42
2/8/2020,641,658,92
2/8/2020,648,132,28
2/8/2020,650,314,39
2/8/2020,662,45,7
2/8/2020,670,92,9
2/8/2020,682,94,19
2/8/2020,687,90,13
2/8/2020,724,137,23
2/8/2020,737,14,1
2/8/2020,752,256,51
2/8/2020,753,1879,316
2/8/2020,756,46,9
2/8/2020,758,86,14
2/8/2020,762,86,20
2/8/2020,765,174,17
2/8/2020,766,17,4
2/8/2020,767,32,6
2/8/2020,800,143,24
2/8/2020,803,8348,1309
2/8/2020,804,128,29
2/8/2020,810,140,27
2/8/2020,819,2097,366
2/8/2020,821,63,13
2/8/2020,828,216,48
2/8/2020,866,356,72
2/8/2020,868,87,12
2/9/2020,500,204,29
2/9/2020,513,146,31
2/9/2020,517,1056,177
2/9/2020,518,213,37
2/9/2020,520,67,14
2/9/2020,523,232,31
2/9/2020,524,2926,513
2/9/2020,528,2096,361
2/9/2020,531,97,17
2/9/2020,535,429,99
2/9/2020,539,1658,217
2/9/2020,542,203,37
2/9/2020,545,79,12
2/9/2020,561,397,61
2/9/2020,564,79,9
2/9/2020,569,36,3
2/9/2020,571,344,65
2/9/2020,574,109,23
2/9/2020,583,4,0
2/9/2020,592,89,14
2/9/2020,596,8,0
2/9/2020,597,11,2
2/9/2020,603,29,6
2/9/2020,609,552,92
2/9/2020,616,896,122
2/9/2020,618,2674,468
2/9/2020,625,164,23
2/9/2020,630,248,44
2/9/2020,633,145,23
2/9/2020,637,226,30
2/9/2020,641,651,108
2/9/2020,643,39,8
2/9/2020,649,79,12
2/9/2020,650,328,55
2/9/2020,659,1624,184
2/9/2020,661,24,1
2/9/2020,662,56,6
2/9/2020,676,78,6
2/9/2020,678,190,28
2/9/2020,679,256,44
2/9/2020,691,89,26
2/9/2020,702,89,18
2/9/2020,709,126,20
2/9/2020,724,120,15
2/9/2020,737,16,1
2/9/2020,745,20,4
2/9/2020,751,2200,351
2/9/2020,753,1996,333
2/9/2020,759,66,6
2/9/2020,762,87,20
2/9/2020,765,157,24
2/9/2020,771,57,8
2/9/2020,811,288,78
2/9/2020,828,173,28
2/10/2020,0,23,7
2/10/2020,500,246,43
2/10/2020,508,616,107
2/10/2020,510,1032,207
2/10/2020,512,977,186
2/10/2020,513,172,50
2/10/2020,528,2557,479
2/10/2020,529,355,65
2/10/2020,531,124,21
2/10/2020,533,642,146
2/10/2020,541,163,48
2/10/2020,544,537,109
2/10/2020,547,192,42
2/10/2020,548,731,120
2/10/2020,549,32,4
2/10/2020,554,25,9
2/10/2020,557,279,43
2/10/2020,560,771,155
2/10/2020,563,497,95
2/10/2020,569,52,4
2/10/2020,575,172,28
2/10/2020,598,23,3
2/10/2020,612,117,16
2/10/2020,616,971,155
2/10/2020,617,547,111
2/10/2020,619,166,39
2/10/2020,626,13,1
2/10/2020,628,69,19
2/10/2020,632,107,28
2/10/2020,639,29,9
2/10/2020,648,160,32
2/10/2020,652,400,69
2/10/2020,657,59,8
2/10/2020,670,155,30
2/10/2020,671,215,35
2/10/2020,679,354,47
2/10/2020,682,123,31
2/10/2020,687,140,17
2/10/2020,693,262,54
2/10/2020,724,170,32
2/10/2020,751,2514,422
2/10/2020,757,251,41
2/10/2020,758,129,37
2/10/2020,764,84,16
2/10/2020,766,15,3
2/10/2020,804,190,28
2/10/2020,810,156,17
2/10/2020,819,2261,472
2/11/2020,503,94,21
2/11/2020,519,224,43
2/11/2020,521,435,77
2/11/2020,524,3728,847
2/11/2020,525,39,12
2/11/2020,526,56,5
2/11/2020,529,369,67
2/11/2020,532,391,78
2/11/2020,538,275,68
2/11/2020,539,2120,352
2/11/2020,544,586,145
2/11/2020,553,40,6
2/11/2020,554,19,3
2/11/2020,565,25,6
2/11/2020,574,113,11
2/11/2020,577,202,35
2/11/2020,604,113,20
2/11/2020,605,113,16
2/11/2020,616,1061,187
2/11/2020,626,17,5
2/11/2020,628,74,24
2/11/2020,631,26,2
2/11/2020,636,225,37
2/11/2020,637,301,57
2/11/2020,638,22,1
2/11/2020,640,344,93
2/11/2020,648,216,39
2/11/2020,650,481,113
2/11/2020,679,312,65
2/11/2020,682,141,32
2/11/2020,692,98,26
2/11/2020,693,332,70
2/11/2020,702,93,14
2/11/2020,705,71,10
2/11/2020,711,12,3
2/11/2020,717,38,11
2/11/2020,718,194,61
2/11/2020,724,176,36
2/11/2020,725,170,31
2/11/2020,743,130,29
2/11/2020,749,51,2
2/11/2020,754,79,14
2/11/2020,755,43,9
2/11/2020,757,258,50
2/11/2020,762,88,21
2/11/2020,764,73,12
2/11/2020,765,213,50
2/11/2020,798,2,0
2/11/2020,800,202,34
2/11/2020,803,9971,2136
2/11/2020,804,144,31
2/11/2020,807,6115,1504
2/11/2020,810,164,31
2/11/2020,839,1473,290
2/11/2020,855,317,53
2/11/2020,868,117,21
2/12/2020,503,83,24
2/12/2020,505,1647,394
2/12/2020,514,360,71
2/12/2020,523,230,54
2/12/2020,525,40,15
2/12/2020,527,841,160
2/12/2020,537,61,8
2/12/2020,538,257,47
2/12/2020,541,182,38
2/12/2020,542,242,47
2/12/2020,548,642,113
2/12/2020,552,8,4
2/12/2020,556,347,78
2/12/2020,557,255,51
2/12/2020,559,26,6
2/12/2020,565,23,4
2/12/2020,571,424,94
2/12/2020,598,25,6
2/12/2020,602,4570,959
2/12/2020,609,704,179
2/12/2020,623,4727,1006
2/12/2020,624,64,7
2/12/2020,625,213,50
2/12/2020,626,17,3
2/12/2020,633,204,40
2/12/2020,644,36,8
2/12/2020,649,104,17
2/12/2020,652,446,74
2/12/2020,656,62,13
2/12/2020,669,288,50
2/12/2020,670,146,31
2/12/2020,675,172,42
2/12/2020,682,132,25
2/12/2020,698,129,29
2/12/2020,702,105,18
2/12/2020,709,170,30
2/12/2020,711,23,0
2/12/2020,717,34,12
2/12/2020,718,207,37
2/12/2020,722,148,26
2/12/2020,740,4,0
2/12/2020,743,131,33
2/12/2020,749,65,8
2/12/2020,759,72,16
2/12/2020,760,43,5
2/12/2020,767,48,5
2/12/2020,789,350,80
2/12/2020,801,164,28
2/12/2020,810,149,45
2/12/2020,811,365,73
2/12/2020,825,1397,303
2/12/2020,855,294,59
2/12/2020,862,2358,518
2/12/2020,866,467,214
2/12/2020,881,272,63
2/13/2020,500,219,48
2/13/2020,504,2696,608
2/13/2020,507,188,58
2/13/2020,508,585,120
2/13/2020,510,1013,227
2/13/2020,518,284,87
2/13/2020,519,196,51
2/13/2020,520,84,31
2/13/2020,521,406,88
2/13/2020,522,174,55
2/13/2020,525,46,12
2/13/2020,534,2020,333
2/13/2020,536,72,15
2/13/2020,548,675,145
2/13/2020,553,51,9
2/13/2020,558,32,3
2/13/2020,569,33,12
2/13/2020,570,166,42
2/13/2020,571,389,92
2/13/2020,576,73,20
2/13/2020,581,39,10
2/13/2020,583,3,0
2/13/2020,588,161,37
2/13/2020,592,121,34
2/13/2020,603,55,14
2/13/2020,604,96,22
2/13/2020,605,90,16
2/13/2020,611,79,17
2/13/2020,613,1624,311
2/13/2020,631,21,6
2/13/2020,633,218,45
2/13/2020,634,107,27
2/13/2020,639,54,8
2/13/2020,642,113,38
2/13/2020,670,139,25
2/13/2020,676,94,21
2/13/2020,682,137,38
2/13/2020,686,349,75
2/13/2020,718,206,61
2/13/2020,725,133,24
2/13/2020,740,13,0
2/13/2020,744,354,92
2/13/2020,746,55,4
2/13/2020,767,54,12
2/13/2020,800,152,42
2/13/2020,802,42,12
2/13/2020,819,2476,536
2/13/2020,821,79,21
2/13/2020,839,1330,307
2/13/2020,855,258,51
2/13/2020,866,496,273
2/13/2020,881,285,67
2/14/2020,510,1062,187
2/14/2020,515,564,79
2/14/2020,516,36,6
2/14/2020,520,93,13
2/14/2020,540,95,19
2/14/2020,543,265,43
2/14/2020,549,32,5
2/14/2020,551,144,32
2/14/2020,553,41,8
2/14/2020,557,247,31
2/14/2020,558,28,9
2/14/2020,559,25,2
2/14/2020,560,782,136
2/14/2020,563,484,73
2/14/2020,565,35,7
2/14/2020,571,402,64
2/14/2020,588,163,39
2/14/2020,600,115,22
2/14/2020,602,4518,767
2/14/2020,612,105,20
2/14/2020,616,1049,123
2/14/2020,622,381,85
2/14/2020,625,204,31
2/14/2020,626,16,3
2/14/2020,627,93,12
2/14/2020,634,83,18
2/14/2020,635,956,150
2/14/2020,638,20,4
2/14/2020,639,34,10
2/14/2020,640,366,82
2/14/2020,644,29,13
2/14/2020,651,97,12
2/14/2020,652,397,63
2/14/2020,676,68,11
2/14/2020,705,73,17
2/14/2020,724,131,23
2/14/2020,743,128,22
2/14/2020,746,52,9
2/14/2020,751,2401,444
2/14/2020,762,80,7
2/14/2020,764,64,12
2/14/2020,765,178,37
2/14/2020,789,303,63
2/14/2020,798,2,0
2/14/2020,803,9308,1613
2/14/2020,811,283,48
2/14/2020,813,93,25
2/14/2020,825,1330,264
2/14/2020,866,445,96
2/14/2020,868,128,20
2/15/2020,506,1983,379
2/15/2020,507,142,24
2/15/2020,508,603,78
2/15/2020,515,597,74
2/15/2020,528,1954,344
2/15/2020,536,45,15
2/15/2020,544,570,99
2/15/2020,545,98,15
2/15/2020,571,337,63
2/15/2020,596,9,0
2/15/2020,605,58,19
2/15/2020,610,78,10
2/15/2020,612,85,18
2/15/2020,638,26,3
2/15/2020,648,147,29
2/15/2020,656,57,11
2/15/2020,673,30,8
2/15/2020,679,299,39
2/15/2020,705,85,11
2/15/2020,717,30,6
2/15/2020,744,298,80
2/15/2020,745,6,4
2/15/2020,746,30,11
2/15/2020,747,7,4
2/15/2020,751,2196,314
2/15/2020,760,34,6
2/15/2020,766,23,5
2/15/2020,770,1395,229
2/15/2020,771,55,15
2/15/2020,800,150,18
2/15/2020,810,137,22
2/15/2020,819,2265,404
2/15/2020,821,54,12
2/15/2020,825,1216,197
2/15/2020,868,91,21
2/16/2020,0,11,0
2/16/2020,501,6821,1173
2/16/2020,504,2110,353
2/16/2020,505,1262,221
2/16/2020,507,139,34
2/16/2020,517,1206,148
2/16/2020,524,2199,397
2/16/2020,527,545,106
2/16/2020,529,290,38
2/16/2020,553,36,5
2/16/2020,566,256,41
2/16/2020,567,384,56
2/16/2020,581,27,3
2/16/2020,583,5,1
2/16/2020,592,61,18
2/16/2020,596,5,1
2/16/2020,605,53,9
2/16/2020,609,515,85
2/16/2020,611,75,14
2/16/2020,612,75,15
2/16/2020,613,1414,239
2/16/2020,623,4486,550
2/16/2020,632,84,17
2/16/2020,635,786,123
2/16/2020,637,213,47
2/16/2020,638,12,2
2/16/2020,640,263,52
2/16/2020,642,78,13
2/16/2020,657,25,1
2/16/2020,662,47,12
2/16/2020,670,89,18
2/16/2020,675,109,14
2/16/2020,687,128,9
2/16/2020,691,74,18
2/16/2020,702,85,15
2/16/2020,705,73,10
2/16/2020,711,5,3
2/16/2020,717,35,3
2/16/2020,737,16,2
2/16/2020,744,337,87
2/16/2020,746,44,6
2/16/2020,752,264,43
2/16/2020,754,64,9
2/16/2020,760,36,9
2/16/2020,765,175,30
2/16/2020,771,43,11
2/16/2020,789,278,46
2/16/2020,790,403,61
2/16/2020,810,113,21
2/16/2020,811,287,46
2/16/2020,813,115,17
2/16/2020,855,203,42
2/16/2020,862,1680,267
2/16/2020,868,105,17
2/17/2020,501,7519,1654
2/17/2020,504,2413,455
2/17/2020,505,1390,272
2/17/2020,512,899,179
2/17/2020,513,150,41
2/17/2020,522,145,37
2/17/2020,524,2642,640
2/17/2020,529,339,61
2/17/2020,530,138,28
2/17/2020,531,60,13
2/17/2020,534,2272,362
2/17/2020,538,253,58
2/17/2020,548,914,152
2/17/2020,553,31,6
2/17/2020,554,23,5
2/17/2020,557,271,42
2/17/2020,558,30,3
2/17/2020,561,548,102
2/17/2020,570,108,30
2/17/2020,571,494,79
2/17/2020,583,9,3
2/17/2020,592,101,20
2/17/2020,609,728,155
2/17/2020,612,126,21
2/17/2020,618,3356,518
2/17/2020,625,227,39
2/17/2020,633,173,33
2/17/2020,634,111,13
2/17/2020,636,184,32
2/17/2020,640,385,64
2/17/2020,647,35,5
2/17/2020,652,390,70
2/17/2020,657,40,6
2/17/2020,669,272,56
2/17/2020,670,148,24
2/17/2020,671,315,44
2/17/2020,678,238,36
2/17/2020,682,140,31
2/17/2020,687,131,27
2/17/2020,691,119,26
2/17/2020,705,95,16
2/17/2020,722,139,27
2/17/2020,734,36,5
2/17/2020,744,333,94
2/17/2020,754,74,16
2/17/2020,758,140,12
2/17/2020,798,4,0
2/17/2020,803,8719,1511
2/17/2020,810,153,26
2/17/2020,813,125,16
2/17/2020,819,2262,424
2/17/2020,825,1406,280
2/17/2020,868,124,26
2/18/2020,0,18,7
2/18/2020,501,8089,1710
2/18/2020,505,1430,366
2/18/2020,509,93,20
2/18/2020,510,905,207
2/18/2020,511,3310,761
2/18/2020,512,933,258
2/18/2020,517,1290,259
2/18/2020,523,232,70
2/18/2020,526,49,3
2/18/2020,528,2331,545
2/18/2020,541,188,54
2/18/2020,542,190,28
2/18/2020,543,224,52
2/18/2020,551,128,24
2/18/2020,560,730,202
2/18/2020,561,478,93
2/18/2020,564,104,19
2/18/2020,567,437,108
2/18/2020,571,451,103
2/18/2020,577,189,30
2/18/2020,596,6,3
2/18/2020,603,59,14
2/18/2020,622,430,92
2/18/2020,623,4984,1100
2/18/2020,636,178,37
2/18/2020,641,739,150
2/18/2020,644,30,6
2/18/2020,650,360,60
2/18/2020,676,77,17
2/18/2020,679,305,45
2/18/2020,691,109,25
2/18/2020,693,205,60
2/18/2020,709,148,26
2/18/2020,718,164,43
2/18/2020,722,160,35
2/18/2020,724,161,30
2/18/2020,725,131,24
2/18/2020,734,50,13
2/18/2020,740,11,3
2/18/2020,751,2435,528
2/18/2020,752,348,59
2/18/2020,753,2441,507
2/18/2020,755,36,10
2/18/2020,756,76,17
2/18/2020,770,1558,292
2/18/2020,789,327,80
2/18/2020,790,507,119
2/18/2020,802,49,14
2/18/2020,810,156,31
2/18/2020,839,2002,325
2/18/2020,862,2016,481
2/19/2020,501,7943,1586
2/19/2020,508,707,98
2/19/2020,512,958,191
2/19/2020,516,32,14
2/19/2020,519,204,28
2/19/2020,526,71,9
2/19/2020,530,132,27
2/19/2020,536,73,10
2/19/2020,538,244,46
2/19/2020,539,1847,344
2/19/2020,546,163,27
2/19/2020,564,109,20
2/19/2020,570,90,29
2/19/2020,581,44,12
2/19/2020,582,45,15
2/19/2020,592,96,21
2/19/2020,600,101,16
2/19/2020,604,108,23
2/19/2020,605,90,9
2/19/2020,610,63,11
2/19/2020,611,94,21
2/19/2020,617,542,126
2/19/2020,618,3296,689
2/19/2020,627,54,9
2/19/2020,632,138,31
2/19/2020,636,196,37
2/19/2020,661,38,7
2/19/2020,662,56,14
2/19/2020,669,295,45
2/19/2020,676,101,25
2/19/2020,682,143,25
2/19/2020,687,125,22
2/19/2020,717,38,10
2/19/2020,718,176,46
2/19/2020,722,175,36
2/19/2020,724,125,24
2/19/2020,734,30,7
2/19/2020,746,42,21
2/19/2020,756,66,16
2/19/2020,760,47,7
2/19/2020,790,522,91
2/19/2020,855,278,62
2/19/2020,866,417,113
2/19/2020,881,266,56
2/20/2020,501,7884,1641
2/20/2020,504,2476,469
2/20/2020,507,196,42
2/20/2020,510,960,204
2/20/2020,512,935,181
2/20/2020,517,1399,273
2/20/2020,520,88,29
2/20/2020,521,382,75
2/20/2020,529,352,80
2/20/2020,530,160,41
2/20/2020,540,100,10
2/20/2020,541,181,31
2/20/2020,543,213,39
2/20/2020,544,466,94
2/20/2020,547,136,28
2/20/2020,558,23,8
2/20/2020,559,42,5
2/20/2020,565,33,4
2/20/2020,574,99,19
2/20/2020,576,73,14
2/20/2020,577,175,32
2/20/2020,584,88,16
2/20/2020,604,115,18
2/20/2020,611,80,10
2/20/2020,613,1518,271
2/20/2020,617,515,111
2/20/2020,622,426,81
2/20/2020,626,20,2
2/20/2020,630,392,97
2/20/2020,644,14,9
2/20/2020,648,192,33
2/20/2020,652,410,60
2/20/2020,656,98,18
2/20/2020,657,49,9
2/20/2020,661,51,9
2/20/2020,671,330,75
2/20/2020,744,373,110
2/20/2020,753,2319,449
2/20/2020,756,51,13
2/20/2020,764,64,14
2/20/2020,767,49,2
2/20/2020,801,146,28
2/20/2020,803,9166,1769
2/20/2020,820,1532,222
2/20/2020,821,61,16
2/20/2020,881,291,61
2/21/2020,506,2201,369
2/21/2020,517,1542,250
2/21/2020,518,288,49
2/21/2020,524,4152,575
2/21/2020,527,783,119
2/21/2020,529,394,49
2/21/2020,531,90,16
2/21/2020,536,68,20
2/21/2020,545,113,20
2/21/2020,547,157,36
2/21/2020,548,899,170
2/21/2020,550,80,13
2/21/2020,552,7,2
2/21/2020,556,330,69
2/21/2020,560,804,153
2/21/2020,563,541,112
2/21/2020,567,466,83
2/21/2020,575,160,16
2/21/2020,597,22,5
2/21/2020,611,87,17
2/21/2020,616,1140,184
2/21/2020,617,503,104
2/21/2020,618,3396,588
2/21/2020,622,445,75
2/21/2020,624,82,8
2/21/2020,634,117,16
2/21/2020,638,11,2
2/21/2020,643,60,15
2/21/2020,644,26,7
2/21/2020,648,166,28
2/21/2020,651,141,27
2/21/2020,662,82,17
2/21/2020,670,125,33
2/21/2020,671,318,44
2/21/2020,673,56,11
2/21/2020,686,310,63
2/21/2020,705,106,20
2/21/2020,709,171,29
2/21/2020,710,81,13
2/21/2020,711,11,5
2/21/2020,716,195,46
2/21/2020,724,193,34
2/21/2020,743,120,30
2/21/2020,745,22,3
2/21/2020,746,61,12
2/21/2020,754,59,12
2/21/2020,773,63,4
2/21/2020,800,173,32
2/21/2020,802,43,10
2/21/2020,803,9373,1683
2/21/2020,804,172,41
2/21/2020,810,157,23
2/21/2020,868,113,20
2/21/2020,881,326,60
2/22/2020,501,6883,1128
2/22/2020,502,60,12
2/22/2020,509,105,15
2/22/2020,521,272,51
2/22/2020,529,332,46
2/22/2020,531,82,13
2/22/2020,532,312,54
2/22/2020,533,640,119
2/22/2020,539,1492,237
2/22/2020,541,130,30
2/22/2020,542,204,29
2/22/2020,544,528,69
2/22/2020,546,159,37
2/22/2020,553,34,7
2/22/2020,554,23,6
2/22/2020,555,151,27
2/22/2020,556,334,46
2/22/2020,559,15,3
2/22/2020,570,117,21
2/22/2020,573,184,22
2/22/2020,576,68,10
2/22/2020,584,59,4
2/22/2020,606,32,6
2/22/2020,611,76,8
2/22/2020,630,276,50
2/22/2020,636,164,26
2/22/2020,638,13,3
2/22/2020,643,42,5
2/22/2020,644,18,4
2/22/2020,656,56,8
2/22/2020,657,43,7
2/22/2020,659,846,197
2/22/2020,673,38,6
2/22/2020,675,93,19
2/22/2020,687,95,13
2/22/2020,702,76,16
2/22/2020,710,73,16
2/22/2020,722,118,28
2/22/2020,724,116,24
2/22/2020,744,282,92
2/22/2020,746,41,12
2/22/2020,747,13,2
2/22/2020,753,2078,364
2/22/2020,756,45,8
2/22/2020,757,218,39
2/22/2020,789,360,67
2/22/2020,798,3,1
2/22/2020,804,116,38
2/22/2020,825,996,219
2/22/2020,828,218,51
2/22/2020,881,266,42
2/23/2020,501,6412,1204
2/23/2020,503,55,16
2/23/2020,505,1106,216
2/23/2020,506,1683,364
2/23/2020,507,147,28
2/23/2020,508,441,80
2/23/2020,511,2777,518
2/23/2020,521,209,50
2/23/2020,524,4496,521
2/23/2020,530,109,11
2/23/2020,532,325,65
2/23/2020,542,188,27
2/23/2020,543,220,23
2/23/2020,547,126,19
2/23/2020,549,32,7
2/23/2020,556,287,49
2/23/2020,557,207,32
2/23/2020,558,24,5
2/23/2020,560,602,119
2/23/2020,563,430,78
2/23/2020,575,184,35
2/23/2020,576,68,6
2/23/2020,584,73,8
2/23/2020,596,1,1
2/23/2020,606,24,4
2/23/2020,613,1556,280
2/23/2020,617,412,65
2/23/2020,619,426,46
2/23/2020,630,280,41
2/23/2020,634,69,10
2/23/2020,638,10,5
2/23/2020,643,32,11
2/23/2020,649,73,12
2/23/2020,656,56,15
2/23/2020,657,39,5
2/23/2020,662,53,5
2/23/2020,669,245,42
2/23/2020,671,222,28
2/23/2020,675,111,19
2/23/2020,678,161,35
2/23/2020,682,101,13
2/23/2020,691,102,15
2/23/2020,693,185,36
2/23/2020,705,90,10
2/23/2020,711,15,4
2/23/2020,724,116,23
2/23/2020,734,15,1
2/23/2020,736,11,6
2/23/2020,744,341,87
2/23/2020,756,56,11
2/23/2020,759,85,14
2/23/2020,766,15,3
2/23/2020,802,34,5
2/23/2020,828,190,34
2/23/2020,855,231,53
2/24/2020,0,22,3
2/24/2020,504,2376,491
2/24/2020,506,2205,479
2/24/2020,508,595,128
2/24/2020,510,976,185
2/24/2020,521,307,74
2/24/2020,527,824,159
2/24/2020,528,2486,457
2/24/2020,538,227,56
2/24/2020,543,216,32
2/24/2020,546,183,39
2/24/2020,553,45,3
2/24/2020,555,211,55
2/24/2020,564,111,28
2/24/2020,571,428,80
2/24/2020,575,203,39
2/24/2020,582,41,13
2/24/2020,598,27,5
2/24/2020,600,111,32
2/24/2020,603,58,10
2/24/2020,604,95,23
2/24/2020,612,142,26
2/24/2020,624,98,9
2/24/2020,633,225,43
2/24/2020,638,25,2
2/24/2020,640,391,94
2/24/2020,652,395,64
2/24/2020,671,303,68
2/24/2020,673,43,7
2/24/2020,675,174,36
2/24/2020,676,85,18
2/24/2020,678,212,33
2/24/2020,679,375,65
2/24/2020,705,84,18
2/24/2020,718,172,41
2/24/2020,722,160,32
2/24/2020,724,133,28
2/24/2020,749,39,5
2/24/2020,753,2387,473
2/24/2020,755,33,6
2/24/2020,760,51,9
2/24/2020,773,77,9
2/24/2020,790,636,122
2/24/2020,801,178,34
2/24/2020,803,9006,1852
2/24/2020,810,159,29
2/24/2020,811,333,65
2/24/2020,839,1128,291
2/24/2020,855,290,72
2/25/2020,0,22,4
2/25/2020,507,171,46
2/25/2020,509,119,21
2/25/2020,515,588,93
2/25/2020,516,53,14
2/25/2020,518,363,84
2/25/2020,520,73,18
2/25/2020,528,2566,619
2/25/2020,532,348,73
2/25/2020,533,673,136
2/25/2020,535,525,123
2/25/2020,542,261,53
2/25/2020,551,136,45
2/25/2020,552,9,3
2/25/2020,553,41,16
2/25/2020,556,388,78
2/25/2020,558,14,3
2/25/2020,561,511,119
2/25/2020,567,364,75
2/25/2020,582,45,5
2/25/2020,584,62,11
2/25/2020,610,110,21
2/25/2020,612,140,29
2/25/2020,613,1781,330
2/25/2020,625,211,44
2/25/2020,627,67,23
2/25/2020,637,305,63
2/25/2020,638,21,2
2/25/2020,643,44,9
2/25/2020,648,195,53
2/25/2020,658,334,62
2/25/2020,662,67,12
2/25/2020,671,295,50
2/25/2020,673,49,13
2/25/2020,676,67,19
2/25/2020,678,219,37
2/25/2020,718,173,64
2/25/2020,722,170,29
2/25/2020,736,44,10
2/25/2020,752,271,68
2/25/2020,757,284,59
2/25/2020,760,63,12
2/25/2020,766,31,4
2/25/2020,790,582,117
2/25/2020,802,48,5
2/25/2020,807,5289,1547
2/25/2020,811,344,97
2/25/2020,813,120,35
2/25/2020,820,1233,285
2/25/2020,825,1221,369
2/25/2020,862,2060,448
2/25/2020,866,427,140
2/26/2020,504,2404,549
2/26/2020,507,171,39
2/26/2020,517,1549,278
2/26/2020,518,308,78
2/26/2020,519,205,48
2/26/2020,521,303,76
2/26/2020,533,689,124
2/26/2020,543,263,43
2/26/2020,551,165,31
2/26/2020,560,797,182
2/26/2020,570,125,30
2/26/2020,581,50,8
2/26/2020,598,43,8
2/26/2020,600,103,24
2/26/2020,606,28,5
2/26/2020,611,105,19
2/26/2020,612,163,27
2/26/2020,613,1837,384
2/26/2020,616,1103,223
2/26/2020,618,3099,661
2/26/2020,619,503,79
2/26/2020,624,85,14
2/26/2020,626,15,3
2/26/2020,635,998,232
2/26/2020,640,403,105
2/26/2020,652,392,81
2/26/2020,657,51,14
2/26/2020,658,388,79
2/26/2020,670,164,39
2/26/2020,673,50,17
2/26/2020,679,406,65
2/26/2020,682,171,29
2/26/2020,687,142,30
2/26/2020,702,108,22
2/26/2020,709,176,43
2/26/2020,718,176,52
2/26/2020,722,138,32
2/26/2020,754,98,11
2/26/2020,756,73,14
2/26/2020,789,404,77
2/26/2020,801,165,34
2/26/2020,802,42,6
2/26/2020,804,151,41
2/26/2020,811,336,72
2/26/2020,819,2442,533
2/26/2020,825,1271,313
2/26/2020,839,1090,266
2/26/2020,868,121,32
2/27/2020,0,23,6
2/27/2020,502,62,10
2/27/2020,503,95,23
2/27/2020,508,565,151
2/27/2020,513,185,42
2/27/2020,517,1563,291
2/27/2020,521,302,79
2/27/2020,522,137,28
2/27/2020,531,125,34
2/27/2020,537,73,7
2/27/2020,540,129,24
2/27/2020,546,190,52
2/27/2020,547,134,39
2/27/2020,551,163,28
2/27/2020,555,180,56
2/27/2020,558,35,7
2/27/2020,559,34,6
2/27/2020,569,42,7
2/27/2020,571,461,109
2/27/2020,582,48,11
2/27/2020,584,72,17
2/27/2020,605,87,17
2/27/2020,609,717,178
2/27/2020,613,1784,392
2/27/2020,622,547,111
2/27/2020,624,79,15
2/27/2020,637,285,56
2/27/2020,639,19,5
2/27/2020,649,114,25
2/27/2020,659,1059,233
2/27/2020,662,72,17
2/27/2020,671,311,45
2/27/2020,679,416,67
2/27/2020,687,127,26
2/27/2020,693,269,63
2/27/2020,716,186,59
2/27/2020,717,46,10
2/27/2020,718,177,58
2/27/2020,725,147,35
2/27/2020,755,45,16
2/27/2020,758,132,23
2/27/2020,759,114,14
2/27/2020,765,189,44
2/27/2020,767,66,10
2/27/2020,771,82,14
2/27/2020,804,174,44
2/27/2020,807,5026,1288
2/28/2020,502,62,11
2/28/2020,504,2488,487
2/28/2020,505,1420,299
2/28/2020,506,1944,423
2/28/2020,513,189,39
2/28/2020,524,5445,867
2/28/2020,525,52,9
2/28/2020,527,833,152
2/28/2020,545,130,23
2/28/2020,548,616,142
2/28/2020,574,110,29
2/28/2020,576,70,17
2/28/2020,577,207,53
2/28/2020,583,1,3
2/28/2020,603,45,11
2/28/2020,610,110,24
2/28/2020,612,158,22
2/28/2020,618,3227,613
2/28/2020,619,330,60
2/28/2020,624,95,13
2/28/2020,627,86,9
2/28/2020,639,31,7
2/28/2020,651,105,23
2/28/2020,657,51,6
2/28/2020,658,401,72
2/28/2020,670,165,28
2/28/2020,687,153,20
2/28/2020,691,127,27
2/28/2020,711,15,9
2/28/2020,724,169,15
2/28/2020,734,26,3
2/28/2020,737,14,2
2/28/2020,749,43,9
2/28/2020,751,2557,507
2/28/2020,753,2402,483
2/28/2020,756,55,8
2/28/2020,757,294,52
2/28/2020,758,123,25
2/28/2020,759,113,9
2/28/2020,760,41,7
2/28/2020,767,44,14
2/28/2020,773,74,21
2/28/2020,801,159,23
2/28/2020,802,55,9
2/28/2020,803,9221,1932
2/28/2020,804,132,24
2/28/2020,807,5080,1425
2/28/2020,825,1133,292
2/28/2020,862,2043,389
2/28/2020,866,457,97
2/29/2020,500,165,39
2/29/2020,502,44,14
2/29/2020,507,153,32
2/29/2020,514,320,63
2/29/2020,519,156,28
2/29/2020,520,88,15
2/29/2020,523,179,44
2/29/2020,524,4401,623
2/29/2020,526,27,9
2/29/2020,537,55,11
2/29/2020,538,190,50
2/29/2020,542,202,42
2/29/2020,545,97,16
2/29/2020,548,440,121
